 0.00000000e+00  9.00000286e-01  0.00000000e+00  8.99999386e-01 
 1.00000000e-07  9.00000286e-01  1.00000000e-07  8.99999389e-01 
 2.00000000e-07  9.00000286e-01  2.00000000e-07  8.99999393e-01 
 4.00000000e-07  9.00000286e-01  4.00000000e-07  8.99999404e-01 
 8.00000000e-07  9.00000286e-01  8.00000000e-07  8.99999432e-01 
 1.60000000e-06  9.00000288e-01  1.60000000e-06  8.99999509e-01 
 3.20000000e-06  9.00000296e-01  3.20000000e-06  8.99999698e-01 
 6.40000000e-06  9.00000332e-01  6.40000000e-06  9.00000145e-01 
 1.28000000e-05  9.00000479e-01  1.28000000e-05  9.00001289e-01 
 2.28000000e-05  9.00003848e-01  2.28000000e-05  9.00620723e-01 
 3.28000000e-05  9.00015151e-01  3.28000000e-05  9.02717800e-01 
 4.28000000e-05  9.00035990e-01  4.28000000e-05  9.05561105e-01 
 5.28000000e-05  9.00066277e-01  5.28000000e-05  9.08209144e-01 
 6.28000000e-05  9.00105963e-01  6.28000000e-05  9.10832946e-01 
 7.28000000e-05  9.00154963e-01  7.28000000e-05  9.13437754e-01 
 8.28000000e-05  9.00213231e-01  8.28000000e-05  9.15981021e-01 
 9.28000000e-05  9.00280662e-01  9.28000000e-05  9.18489740e-01 
 1.02800000e-04  9.00357144e-01  1.02800000e-04  9.20938103e-01 
 1.12800000e-04  9.00442554e-01  1.12800000e-04  9.23338357e-01 
 1.22800000e-04  9.00536771e-01  1.22800000e-04  9.25677636e-01 
 1.32800000e-04  9.00639653e-01  1.32800000e-04  9.27958857e-01 
 1.42800000e-04  9.00751060e-01  1.42800000e-04  9.30175949e-01 
 1.52800000e-04  9.00870832e-01  1.52800000e-04  9.32328417e-01 
 1.62800000e-04  9.00998812e-01  1.62800000e-04  9.34412990e-01 
 1.72800000e-04  9.01134823e-01  1.72800000e-04  9.36428471e-01 
 1.82800000e-04  9.01278691e-01  1.82800000e-04  9.38372914e-01 
 1.92800000e-04  9.01430223e-01  1.92800000e-04  9.40245395e-01 
 2.02800000e-04  9.01589231e-01  2.02800000e-04  9.42044839e-01 
 2.12800000e-04  9.01755505e-01  2.12800000e-04  9.43770879e-01 
 2.22800000e-04  9.01928842e-01  2.22800000e-04  9.45423179e-01 
 2.32800000e-04  9.02109020e-01  2.32800000e-04  9.47001968e-01 
 2.42800000e-04  9.02295820e-01  2.42800000e-04  9.48507560e-01 
 2.52800000e-04  9.02489009e-01  2.52800000e-04  9.49940721e-01 
 2.62800000e-04  9.02688353e-01  2.62800000e-04  9.51302308e-01 
 2.72800000e-04  9.02893609e-01  2.72800000e-04  9.52593518e-01 
 2.82800000e-04  9.03104530e-01  2.82800000e-04  9.53815622e-01 
 2.92800000e-04  9.03320862e-01  2.92800000e-04  9.54970127e-01 
 3.02800000e-04  9.03542349e-01  3.02800000e-04  9.56058579e-01 
 3.12800000e-04  9.03768726e-01  3.12800000e-04  9.57082671e-01 
 3.22800000e-04  9.03999728e-01  3.22800000e-04  9.58044099e-01 
 3.32800000e-04  9.04235083e-01  3.32800000e-04  9.58944628e-01 
 3.42800000e-04  9.04474516e-01  3.42800000e-04  9.59785995e-01 
 3.52800000e-04  9.04717747e-01  3.52800000e-04  9.60569942e-01 
 3.62800000e-04  9.04964496e-01  3.62800000e-04  9.61298155e-01 
 3.72800000e-04  9.05214478e-01  3.72800000e-04  9.61972283e-01 
 3.82800000e-04  9.05467406e-01  3.82800000e-04  9.62593891e-01 
 3.92800000e-04  9.05722989e-01  3.92800000e-04  9.63164475e-01 
 4.02800000e-04  9.05980937e-01  4.02800000e-04  9.63685431e-01 
 4.12800000e-04  9.06240956e-01  4.12800000e-04  9.64158057e-01 
 4.22800000e-04  9.06502752e-01  4.22800000e-04  9.64583544e-01 
 4.32800000e-04  9.06766028e-01  4.32800000e-04  9.64962964e-01 
 4.42800000e-04  9.07030488e-01  4.42800000e-04  9.65297270e-01 
 4.52800000e-04  9.07295835e-01  4.52800000e-04  9.65587287e-01 
 4.62800000e-04  9.07561769e-01  4.62800000e-04  9.65833712e-01 
 4.72800000e-04  9.07827994e-01  4.72800000e-04  9.66037103e-01 
 4.82800000e-04  9.08094211e-01  4.82800000e-04  9.66197883e-01 
 4.92800000e-04  9.08360123e-01  4.92800000e-04  9.66316328e-01 
 5.02800000e-04  9.08625431e-01  5.02800000e-04  9.66392573e-01 
 5.12800000e-04  9.08889840e-01  5.12800000e-04  9.66426597e-01 
 5.22800000e-04  9.09153052e-01  5.22800000e-04  9.66418231e-01 
 5.32800000e-04  9.09414776e-01  5.32800000e-04  9.66367145e-01 
 5.42800000e-04  9.09674715e-01  5.42800000e-04  9.66272851e-01 
 5.52800000e-04  9.09932579e-01  5.52800000e-04  9.66134692e-01 
 5.62800000e-04  9.10188078e-01  5.62800000e-04  9.65951849e-01 
 5.72800000e-04  9.10440924e-01  5.72800000e-04  9.65723325e-01 
 5.82800000e-04  9.10690831e-01  5.82800000e-04  9.65447956e-01 
 5.92800000e-04  9.10937516e-01  5.92800000e-04  9.65124396e-01 
 6.02800000e-04  9.11180700e-01  6.02800000e-04  9.64751131e-01 
 6.12800000e-04  9.11420105e-01  6.12800000e-04  9.64326468e-01 
 6.22800000e-04  9.11655458e-01  6.22800000e-04  9.63848552e-01 
 6.32800000e-04  9.11886488e-01  6.32800000e-04  9.63315366e-01 
 6.42800000e-04  9.12112929e-01  6.42800000e-04  9.62724751e-01 
 6.52800000e-04  9.12334521e-01  6.52800000e-04  9.62074428e-01 
 6.62800000e-04  9.12551006e-01  6.62800000e-04  9.61362023e-01 
 6.72800000e-04  9.12762131e-01  6.72800000e-04  9.60585112e-01 
 6.82800000e-04  9.12967649e-01  6.82800000e-04  9.59741263e-01 
 6.92800000e-04  9.13167320e-01  6.92800000e-04  9.58828104e-01 
 7.02800000e-04  9.13360907e-01  7.02800000e-04  9.57843376e-01 
 7.12800000e-04  9.13548181e-01  7.12800000e-04  9.56785025e-01 
 7.22800000e-04  9.13728918e-01  7.22800000e-04  9.55651261e-01 
 7.32800000e-04  9.13902902e-01  7.32800000e-04  9.54440638e-01 
 7.42800000e-04  9.14069923e-01  7.42800000e-04  9.53152115e-01 
 7.52800000e-04  9.14229780e-01  7.52800000e-04  9.51785098e-01 
 7.62800000e-04  9.14382277e-01  7.62800000e-04  9.50339511e-01 
 7.72800000e-04  9.14527227e-01  7.72800000e-04  9.48815770e-01 
