 0.00000000e+00  1.73791875e+00  0.00000000e+00  1.65672332e+00  0.00000000e+00  8.99999852e-01  0.00000000e+00  9.00000000e-01  0.00000000e+00  8.00000000e-01 
 1.00000000e-08  1.73791875e+00  1.00000000e-08  1.65672332e+00  1.00000000e-08  8.99999925e-01  1.00000000e-08  9.00000000e-01  1.00000000e-08  8.02000000e-01 
 2.00000000e-08  1.73791874e+00  2.00000000e-08  1.65672332e+00  2.00000000e-08  9.00000033e-01  2.00000000e-08  9.00000000e-01  2.00000000e-08  8.04000000e-01 
 4.00000000e-08  1.73791872e+00  4.00000000e-08  1.65672332e+00  4.00000000e-08  9.00000303e-01  4.00000000e-08  9.00000000e-01  4.00000000e-08  8.08000000e-01 
 8.00000000e-08  1.73791862e+00  8.00000000e-08  1.65672332e+00  8.00000000e-08  9.00000998e-01  8.00000000e-08  9.00000000e-01  8.00000000e-08  8.16000000e-01 
 1.60000000e-07  1.73791823e+00  1.60000000e-07  1.65672332e+00  1.60000000e-07  9.00002363e-01  1.60000000e-07  9.00000000e-01  1.60000000e-07  8.32000000e-01 
 3.20000000e-07  1.73791652e+00  3.20000000e-07  1.65672332e+00  3.20000000e-07  9.00005045e-01  3.20000000e-07  9.00000000e-01  3.20000000e-07  8.64000000e-01 
 5.39611074e-07  1.73791194e+00  5.39611074e-07  1.65672332e+00  5.39611074e-07  9.00010828e-01  5.39611074e-07  9.00000000e-01  5.39611074e-07  9.07922215e-01 
 8.30957966e-07  1.73790120e+00  8.30957966e-07  1.65672332e+00  8.30957966e-07  9.00826394e-01  8.30957966e-07  9.00000000e-01  8.30957966e-07  9.66191593e-01 
 1.00000000e-06  1.73789223e+00  1.00000000e-06  1.65672332e+00  1.00000000e-06  9.02210727e-01  1.00000000e-06  9.00000000e-01  1.00000000e-06  1.00000000e+00 
 1.02939876e-06  1.73789048e+00  1.02939876e-06  1.65672332e+00  1.02939876e-06  9.02481512e-01  1.02939876e-06  9.00000000e-01  1.02939876e-06  1.00000000e+00 
 1.08819628e-06  1.73788698e+00  1.08819628e-06  1.65672332e+00  1.08819628e-06  9.03007292e-01  1.08819628e-06  9.00000000e-01  1.08819628e-06  1.00000000e+00 
 1.20579133e-06  1.73787998e+00  1.20579133e-06  1.65672332e+00  1.20579133e-06  9.04026106e-01  1.20579133e-06  9.00000000e-01  1.20579133e-06  1.00000000e+00 
 1.44098141e-06  1.73786597e+00  1.44098141e-06  1.65672332e+00  1.44098141e-06  9.05975602e-01  1.44098141e-06  9.00000000e-01  1.44098141e-06  1.00000000e+00 
 1.91136158e-06  1.73783795e+00  1.91136158e-06  1.65672332e+00  1.91136158e-06  9.09534588e-01  1.91136158e-06  9.00000000e-01  1.91136158e-06  1.00000000e+00 
 2.85212193e-06  1.73778194e+00  2.85212193e-06  1.65672332e+00  2.85212193e-06  9.15597375e-01  2.85212193e-06  9.00000000e-01  2.85212193e-06  1.00000000e+00 
 4.73364262e-06  1.73766996e+00  4.73364262e-06  1.65672332e+00  4.73364262e-06  9.24754473e-01  4.73364262e-06  9.00000000e-01  4.73364262e-06  1.00000000e+00 
 8.49668400e-06  1.73744619e+00  8.49668400e-06  1.65672332e+00  8.49668400e-06  9.36519142e-01  8.49668400e-06  9.00000000e-01  8.49668400e-06  1.00000000e+00 
 1.60227668e-05  1.73699942e+00  1.60227668e-05  1.65672332e+00  1.60227668e-05  9.48463281e-01  1.60227668e-05  9.00000000e-01  1.60227668e-05  1.00000000e+00 
 2.60227668e-05  1.73640738e+00  2.60227668e-05  1.65672332e+00  2.60227668e-05  9.55132952e-01  2.60227668e-05  9.00000000e-01  2.60227668e-05  1.00000000e+00 
 3.60227668e-05  1.73581714e+00  3.60227668e-05  1.65672332e+00  3.60227668e-05  9.57959644e-01  3.60227668e-05  9.00000000e-01  3.60227668e-05  1.00000000e+00 
 4.60227668e-05  1.73522869e+00  4.60227668e-05  1.65672332e+00  4.60227668e-05  9.59318857e-01  4.60227668e-05  9.00000000e-01  4.60227668e-05  1.00000000e+00 
 5.60227668e-05  1.73464204e+00  5.60227668e-05  1.65672332e+00  5.60227668e-05  9.59976803e-01  5.60227668e-05  9.00000000e-01  5.60227668e-05  1.00000000e+00 
 6.60227668e-05  1.73405717e+00  6.60227668e-05  1.65672332e+00  6.60227668e-05  9.60308238e-01  6.60227668e-05  9.00000000e-01  6.60227668e-05  1.00000000e+00 
 7.60227668e-05  1.73347408e+00  7.60227668e-05  1.65672332e+00  7.60227668e-05  9.60481955e-01  7.60227668e-05  9.00000000e-01  7.60227668e-05  1.00000000e+00 
 8.60227668e-05  1.73289277e+00  8.60227668e-05  1.65672332e+00  8.60227668e-05  9.60570326e-01  8.60227668e-05  9.00000000e-01  8.60227668e-05  1.00000000e+00 
 9.60227668e-05  1.73231322e+00  9.60227668e-05  1.65672332e+00  9.60227668e-05  9.60615953e-01  9.60227668e-05  9.00000000e-01  9.60227668e-05  1.00000000e+00 
 1.06022767e-04  1.73173544e+00  1.06022767e-04  1.65672332e+00  1.06022767e-04  9.60639635e-01  1.06022767e-04  9.00000000e-01  1.06022767e-04  1.00000000e+00 
 1.16022767e-04  1.73115942e+00  1.16022767e-04  1.65672332e+00  1.16022767e-04  9.60651399e-01  1.16022767e-04  9.00000000e-01  1.16022767e-04  1.00000000e+00 
 1.26022767e-04  1.73058515e+00  1.26022767e-04  1.65672332e+00  1.26022767e-04  9.60657948e-01  1.26022767e-04  9.00000000e-01  1.26022767e-04  1.00000000e+00 
 1.36022767e-04  1.73001263e+00  1.36022767e-04  1.65672332e+00  1.36022767e-04  9.60660741e-01  1.36022767e-04  9.00000000e-01  1.36022767e-04  1.00000000e+00 
 1.46022767e-04  1.72944185e+00  1.46022767e-04  1.65672332e+00  1.46022767e-04  9.60662744e-01  1.46022767e-04  9.00000000e-01  1.46022767e-04  1.00000000e+00 
 1.56022767e-04  1.72887281e+00  1.56022767e-04  1.65672332e+00  1.56022767e-04  9.60663162e-01  1.56022767e-04  9.00000000e-01  1.56022767e-04  1.00000000e+00 
 1.66022767e-04  1.72830550e+00  1.66022767e-04  1.65672332e+00  1.66022767e-04  9.60663958e-01  1.66022767e-04  9.00000000e-01  1.66022767e-04  1.00000000e+00 
 1.76022767e-04  1.72773992e+00  1.76022767e-04  1.65672332e+00  1.76022767e-04  9.60663751e-01  1.76022767e-04  9.00000000e-01  1.76022767e-04  1.00000000e+00 
 1.86022767e-04  1.72717606e+00  1.86022767e-04  1.65672332e+00  1.86022767e-04  9.60664225e-01  1.86022767e-04  9.00000000e-01  1.86022767e-04  1.00000000e+00 
 1.96022767e-04  1.72661391e+00  1.96022767e-04  1.65672332e+00  1.96022767e-04  9.60663857e-01  1.96022767e-04  9.00000000e-01  1.96022767e-04  1.00000000e+00 
 2.06022767e-04  1.72605348e+00  2.06022767e-04  1.65672332e+00  2.06022767e-04  9.60664244e-01  2.06022767e-04  9.00000000e-01  2.06022767e-04  1.00000000e+00 
 2.16022767e-04  1.72549475e+00  2.16022767e-04  1.65672332e+00  2.16022767e-04  9.60663839e-01  2.16022767e-04  9.00000000e-01  2.16022767e-04  1.00000000e+00 
 2.26022767e-04  1.72493772e+00  2.26022767e-04  1.65672332e+00  2.26022767e-04  9.60664201e-01  2.26022767e-04  9.00000000e-01  2.26022767e-04  1.00000000e+00 
 2.36022767e-04  1.72438239e+00  2.36022767e-04  1.65672332e+00  2.36022767e-04  9.60663790e-01  2.36022767e-04  9.00000000e-01  2.36022767e-04  1.00000000e+00 
 2.46022767e-04  1.72382874e+00  2.46022767e-04  1.65672332e+00  2.46022767e-04  9.60664144e-01  2.46022767e-04  9.00000000e-01  2.46022767e-04  1.00000000e+00 
 2.56022767e-04  1.72327679e+00  2.56022767e-04  1.65672332e+00  2.56022767e-04  9.60663737e-01  2.56022767e-04  9.00000000e-01  2.56022767e-04  1.00000000e+00 
 2.66022767e-04  1.72272651e+00  2.66022767e-04  1.65672332e+00  2.66022767e-04  9.60664088e-01  2.66022767e-04  9.00000000e-01  2.66022767e-04  1.00000000e+00 
 2.76022767e-04  1.72217791e+00  2.76022767e-04  1.65672332e+00  2.76022767e-04  9.60663685e-01  2.76022767e-04  9.00000000e-01  2.76022767e-04  1.00000000e+00 
 2.86022767e-04  1.72163098e+00  2.86022767e-04  1.65672332e+00  2.86022767e-04  9.60664034e-01  2.86022767e-04  9.00000000e-01  2.86022767e-04  1.00000000e+00 
 2.96022767e-04  1.72108571e+00  2.96022767e-04  1.65672332e+00  2.96022767e-04  9.60663637e-01  2.96022767e-04  9.00000000e-01  2.96022767e-04  1.00000000e+00 
 3.06022767e-04  1.72054210e+00  3.06022767e-04  1.65672332e+00  3.06022767e-04  9.60663984e-01  3.06022767e-04  9.00000000e-01  3.06022767e-04  1.00000000e+00 
 3.16022767e-04  1.72000014e+00  3.16022767e-04  1.65672332e+00  3.16022767e-04  9.60663593e-01  3.16022767e-04  9.00000000e-01  3.16022767e-04  1.00000000e+00 
 3.26022767e-04  1.71945984e+00  3.26022767e-04  1.65672332e+00  3.26022767e-04  9.60663937e-01  3.26022767e-04  9.00000000e-01  3.26022767e-04  1.00000000e+00 
 3.36022767e-04  1.71892118e+00  3.36022767e-04  1.65672332e+00  3.36022767e-04  9.60663553e-01  3.36022767e-04  9.00000000e-01  3.36022767e-04  1.00000000e+00 
 3.46022767e-04  1.71838416e+00  3.46022767e-04  1.65672332e+00  3.46022767e-04  9.60663895e-01  3.46022767e-04  9.00000000e-01  3.46022767e-04  1.00000000e+00 
 3.56022767e-04  1.71784877e+00  3.56022767e-04  1.65672332e+00  3.56022767e-04  9.60663516e-01  3.56022767e-04  9.00000000e-01  3.56022767e-04  1.00000000e+00 
 3.66022767e-04  1.71731502e+00  3.66022767e-04  1.65672332e+00  3.66022767e-04  9.60663856e-01  3.66022767e-04  9.00000000e-01  3.66022767e-04  1.00000000e+00 
 3.76022767e-04  1.71678289e+00  3.76022767e-04  1.65672332e+00  3.76022767e-04  9.60663483e-01  3.76022767e-04  9.00000000e-01  3.76022767e-04  1.00000000e+00 
 3.86022767e-04  1.71625237e+00  3.86022767e-04  1.65672332e+00  3.86022767e-04  9.60663821e-01  3.86022767e-04  9.00000000e-01  3.86022767e-04  1.00000000e+00 
 3.96022767e-04  1.71572348e+00  3.96022767e-04  1.65672332e+00  3.96022767e-04  9.60663453e-01  3.96022767e-04  9.00000000e-01  3.96022767e-04  1.00000000e+00 
 4.06022767e-04  1.71519619e+00  4.06022767e-04  1.65672332e+00  4.06022767e-04  9.60663789e-01  4.06022767e-04  9.00000000e-01  4.06022767e-04  1.00000000e+00 
 4.16022767e-04  1.71467050e+00  4.16022767e-04  1.65672332e+00  4.16022767e-04  9.60663427e-01  4.16022767e-04  9.00000000e-01  4.16022767e-04  1.00000000e+00 
 4.26022767e-04  1.71414642e+00  4.26022767e-04  1.65672332e+00  4.26022767e-04  9.60663761e-01  4.26022767e-04  9.00000000e-01  4.26022767e-04  1.00000000e+00 
 4.36022767e-04  1.71362393e+00  4.36022767e-04  1.65672332e+00  4.36022767e-04  9.60663403e-01  4.36022767e-04  9.00000000e-01  4.36022767e-04  1.00000000e+00 
 4.46022767e-04  1.71310304e+00  4.46022767e-04  1.65672332e+00  4.46022767e-04  9.60663736e-01  4.46022767e-04  9.00000000e-01  4.46022767e-04  1.00000000e+00 
 4.56022767e-04  1.71258372e+00  4.56022767e-04  1.65672332e+00  4.56022767e-04  9.60663383e-01  4.56022767e-04  9.00000000e-01  4.56022767e-04  1.00000000e+00 
 4.66022767e-04  1.71206599e+00  4.66022767e-04  1.65672332e+00  4.66022767e-04  9.60663714e-01  4.66022767e-04  9.00000000e-01  4.66022767e-04  1.00000000e+00 
 4.76022767e-04  1.71154984e+00  4.76022767e-04  1.65672332e+00  4.76022767e-04  9.60663367e-01  4.76022767e-04  9.00000000e-01  4.76022767e-04  1.00000000e+00 
 4.86022767e-04  1.71103525e+00  4.86022767e-04  1.65672332e+00  4.86022767e-04  9.60663695e-01  4.86022767e-04  9.00000000e-01  4.86022767e-04  1.00000000e+00 
 4.96022767e-04  1.71052223e+00  4.96022767e-04  1.65672332e+00  4.96022767e-04  9.60663353e-01  4.96022767e-04  9.00000000e-01  4.96022767e-04  1.00000000e+00 
