 9.01571138e+00  8.22651264e+01  9.01571138e+00 -3.53311484e+00 
 9.12010839e+00  8.22647423e+01  9.12010839e+00 -3.57392397e+00 
 9.22571427e+00  8.22643492e+01  9.22571427e+00 -3.61520191e+00 
 9.33254301e+00  8.22639469e+01  9.33254301e+00 -3.65695397e+00 
 9.44060876e+00  8.22635354e+01  9.44060876e+00 -3.69918551e+00 
 9.54992586e+00  8.22631143e+01  9.54992586e+00 -3.74190194e+00 
 9.66050879e+00  8.22626835e+01  9.66050879e+00 -3.78510874e+00 
 9.77237221e+00  8.22622426e+01  9.77237221e+00 -3.82881142e+00 
 9.88553095e+00  8.22617915e+01  9.88553095e+00 -3.87301559e+00 
 1.00000000e+01  8.22613300e+01  1.00000000e+01 -3.91772688e+00 
 1.01157945e+01  8.22608578e+01  1.01157945e+01 -3.96295102e+00 
 1.02329299e+01  8.22603746e+01  1.02329299e+01 -4.00869376e+00 
 1.03514217e+01  8.22598802e+01  1.03514217e+01 -4.05496094e+00 
 1.04712855e+01  8.22593744e+01  1.04712855e+01 -4.10175845e+00 
 1.05925373e+01  8.22588569e+01  1.05925373e+01 -4.14909225e+00 
 1.07151931e+01  8.22583273e+01  1.07151931e+01 -4.19696834e+00 
 1.08392691e+01  8.22577855e+01  1.08392691e+01 -4.24539281e+00 
 1.09647820e+01  8.22572312e+01  1.09647820e+01 -4.29437179e+00 
 1.10917482e+01  8.22566640e+01  1.10917482e+01 -4.34391151e+00 
 1.12201845e+01  8.22560836e+01  1.12201845e+01 -4.39401821e+00 
 1.13501082e+01  8.22554898e+01  1.13501082e+01 -4.44469825e+00 
 1.14815362e+01  8.22548823e+01  1.14815362e+01 -4.49595801e+00 
 1.16144861e+01  8.22542607e+01  1.16144861e+01 -4.54780397e+00 
 1.17489755e+01  8.22536248e+01  1.17489755e+01 -4.60024266e+00 
 1.18850223e+01  8.22529741e+01  1.18850223e+01 -4.65328068e+00 
 1.20226443e+01  8.22523083e+01  1.20226443e+01 -4.70692469e+00 
 1.21618600e+01  8.22516272e+01  1.21618600e+01 -4.76118143e+00 
 1.23026877e+01  8.22509303e+01  1.23026877e+01 -4.81605770e+00 
 1.24451461e+01  8.22502173e+01  1.24451461e+01 -4.87156037e+00 
 1.25892541e+01  8.22494878e+01  1.25892541e+01 -4.92769639e+00 
 1.27350308e+01  8.22487414e+01  1.27350308e+01 -4.98447275e+00 
 1.28824955e+01  8.22479778e+01  1.28824955e+01 -5.04189655e+00 
 1.30316678e+01  8.22471965e+01  1.30316678e+01 -5.09997493e+00 
 1.31825674e+01  8.22463972e+01  1.31825674e+01 -5.15871511e+00 
 1.33352143e+01  8.22455794e+01  1.33352143e+01 -5.21812439e+00 
 1.34896288e+01  8.22447428e+01  1.34896288e+01 -5.27821012e+00 
 1.36458314e+01  8.22438868e+01  1.36458314e+01 -5.33897975e+00 
 1.38038426e+01  8.22430110e+01  1.38038426e+01 -5.40044078e+00 
 1.39636836e+01  8.22421150e+01  1.39636836e+01 -5.46260079e+00 
 1.41253754e+01  8.22411984e+01  1.41253754e+01 -5.52546744e+00 
 1.42889396e+01  8.22402605e+01  1.42889396e+01 -5.58904845e+00 
 1.44543977e+01  8.22393011e+01  1.44543977e+01 -5.65335162e+00 
 1.46217717e+01  8.22383195e+01  1.46217717e+01 -5.71838484e+00 
 1.47910839e+01  8.22373153e+01  1.47910839e+01 -5.78415604e+00 
 1.49623566e+01  8.22362880e+01  1.49623566e+01 -5.85067326e+00 
 1.51356125e+01  8.22352369e+01  1.51356125e+01 -5.91794459e+00 
 1.53108746e+01  8.22341617e+01  1.53108746e+01 -5.98597821e+00 
 1.54881662e+01  8.22330617e+01  1.54881662e+01 -6.05478237e+00 
 1.56675107e+01  8.22319363e+01  1.56675107e+01 -6.12436540e+00 
 1.58489319e+01  8.22307850e+01  1.58489319e+01 -6.19473569e+00 
 1.60324539e+01  8.22296073e+01  1.60324539e+01 -6.26590173e+00 
 1.62181010e+01  8.22284024e+01  1.62181010e+01 -6.33787207e+00 
 1.64058977e+01  8.22271698e+01  1.64058977e+01 -6.41065534e+00 
 1.65958691e+01  8.22259088e+01  1.65958691e+01 -6.48426024e+00 
 1.67880402e+01  8.22246189e+01  1.67880402e+01 -6.55869558e+00 
 1.69824365e+01  8.22232993e+01  1.69824365e+01 -6.63397019e+00 
 1.71790839e+01  8.22219494e+01  1.71790839e+01 -6.71009303e+00 
 1.73780083e+01  8.22205685e+01  1.73780083e+01 -6.78707310e+00 
 1.75792361e+01  8.22191559e+01  1.75792361e+01 -6.86491951e+00 
 1.77827941e+01  8.22177108e+01  1.77827941e+01 -6.94364141e+00 
 1.79887092e+01  8.22162326e+01  1.79887092e+01 -7.02324805e+00 
 1.81970086e+01  8.22147205e+01  1.81970086e+01 -7.10374877e+00 
 1.84077200e+01  8.22131737e+01  1.84077200e+01 -7.18515294e+00 
 1.86208714e+01  8.22115914e+01  1.86208714e+01 -7.26747006e+00 
 1.88364909e+01  8.22099729e+01  1.88364909e+01 -7.35070967e+00 
 1.90546072e+01  8.22083173e+01  1.90546072e+01 -7.43488139e+00 
 1.92752491e+01  8.22066238e+01  1.92752491e+01 -7.51999494e+00 
 1.94984460e+01  8.22048915e+01  1.94984460e+01 -7.60606009e+00 
 1.97242274e+01  8.22031196e+01  1.97242274e+01 -7.69308670e+00 
 1.99526231e+01  8.22013071e+01  1.99526231e+01 -7.78108469e+00 
 2.01836636e+01  8.21994533e+01  2.01836636e+01 -7.87006408e+00 
 2.04173794e+01  8.21975570e+01  2.04173794e+01 -7.96003492e+00 
 2.06538016e+01  8.21956175e+01  2.06538016e+01 -8.05100738e+00 
 2.08929613e+01  8.21936337e+01  2.08929613e+01 -8.14299169e+00 
 2.11348904e+01  8.21916046e+01  2.11348904e+01 -8.23599812e+00 
 2.13796209e+01  8.21895292e+01  2.13796209e+01 -8.33003706e+00 
 2.16271852e+01  8.21874065e+01  2.16271852e+01 -8.42511894e+00 
 2.18776162e+01  8.21852354e+01  2.18776162e+01 -8.52125427e+00 
 2.21309471e+01  8.21830149e+01  2.21309471e+01 -8.61845362e+00 
 2.23872114e+01  8.21807438e+01  2.23872114e+01 -8.71672765e+00 
 2.26464431e+01  8.21784211e+01  2.26464431e+01 -8.81608706e+00 
 2.29086765e+01  8.21760456e+01  2.29086765e+01 -8.91654263e+00 
