 1.15000000e+00  4.83981722e-01  1.15000000e+00  5.54142507e-01 
 1.15010000e+00  4.84094367e-01  1.15010000e+00  5.54141605e-01 
 1.15020000e+00  4.84207114e-01  1.15020000e+00  5.54140703e-01 
 1.15030000e+00  4.84319885e-01  1.15030000e+00  5.54139801e-01 
 1.15040000e+00  4.84432707e-01  1.15040000e+00  5.54138900e-01 
 1.15050000e+00  4.84545581e-01  1.15050000e+00  5.54137999e-01 
 1.15060000e+00  4.84658505e-01  1.15060000e+00  5.54137099e-01 
 1.15070000e+00  4.84771481e-01  1.15070000e+00  5.54136198e-01 
 1.15080000e+00  4.84884507e-01  1.15080000e+00  5.54135298e-01 
 1.15090000e+00  4.84997586e-01  1.15090000e+00  5.54134399e-01 
 1.15100000e+00  4.85110716e-01  1.15100000e+00  5.54133499e-01 
 1.15110000e+00  4.85223897e-01  1.15110000e+00  5.54132600e-01 
 1.15120000e+00  4.85337130e-01  1.15120000e+00  5.54131701e-01 
 1.15130000e+00  4.85450416e-01  1.15130000e+00  5.54130802e-01 
 1.15140000e+00  4.85563753e-01  1.15140000e+00  5.54129904e-01 
 1.15150000e+00  4.85677143e-01  1.15150000e+00  5.54129006e-01 
 1.15160000e+00  4.85790585e-01  1.15160000e+00  5.54128108e-01 
 1.15170000e+00  4.85904080e-01  1.15170000e+00  5.54127211e-01 
 1.15180000e+00  4.86017627e-01  1.15180000e+00  5.54126314e-01 
 1.15190000e+00  4.86131227e-01  1.15190000e+00  5.54125417e-01 
 1.15200000e+00  4.86244880e-01  1.15200000e+00  5.54124520e-01 
 1.15210000e+00  4.86358587e-01  1.15210000e+00  5.54123624e-01 
 1.15220000e+00  4.86472346e-01  1.15220000e+00  5.54122728e-01 
 1.15230000e+00  4.86586159e-01  1.15230000e+00  5.54121832e-01 
 1.15240000e+00  4.86700025e-01  1.15240000e+00  5.54120937e-01 
 1.15250000e+00  4.86813945e-01  1.15250000e+00  5.54120042e-01 
 1.15260000e+00  4.86927919e-01  1.15260000e+00  5.54119147e-01 
 1.15270000e+00  4.87041946e-01  1.15270000e+00  5.54118252e-01 
 1.15280000e+00  4.87156028e-01  1.15280000e+00  5.54117358e-01 
 1.15290000e+00  4.87270164e-01  1.15290000e+00  5.54116464e-01 
 1.15300000e+00  4.87384354e-01  1.15300000e+00  5.54115570e-01 
 1.15310000e+00  4.87498599e-01  1.15310000e+00  5.54114677e-01 
 1.15320000e+00  4.87612899e-01  1.15320000e+00  5.54113784e-01 
 1.15330000e+00  4.87727253e-01  1.15330000e+00  5.54112891e-01 
 1.15340000e+00  4.87841662e-01  1.15340000e+00  5.54111999e-01 
 1.15350000e+00  4.87956127e-01  1.15350000e+00  5.54111106e-01 
 1.15360000e+00  4.88070646e-01  1.15360000e+00  5.54110214e-01 
 1.15370000e+00  4.88185222e-01  1.15370000e+00  5.54109323e-01 
 1.15380000e+00  4.88299852e-01  1.15380000e+00  5.54108431e-01 
 1.15390000e+00  4.88414539e-01  1.15390000e+00  5.54107540e-01 
 1.15400000e+00  4.88529281e-01  1.15400000e+00  5.54106650e-01 
 1.15410000e+00  4.88644079e-01  1.15410000e+00  5.54105759e-01 
 1.15420000e+00  4.88758934e-01  1.15420000e+00  5.54104869e-01 
 1.15430000e+00  4.88873844e-01  1.15430000e+00  5.54103979e-01 
 1.15440000e+00  4.88988812e-01  1.15440000e+00  5.54103090e-01 
 1.15450000e+00  4.89103836e-01  1.15450000e+00  5.54102200e-01 
 1.15460000e+00  4.89218916e-01  1.15460000e+00  5.54101311e-01 
 1.15470000e+00  4.89334054e-01  1.15470000e+00  5.54100423e-01 
 1.15480000e+00  4.89449249e-01  1.15480000e+00  5.54099534e-01 
 1.15490000e+00  4.89564501e-01  1.15490000e+00  5.54098646e-01 
 1.15500000e+00  4.89679811e-01  1.15500000e+00  5.54097758e-01 
 1.15510000e+00  4.89795178e-01  1.15510000e+00  5.54096871e-01 
 1.15520000e+00  4.89910603e-01  1.15520000e+00  5.54095984e-01 
 1.15530000e+00  4.90026086e-01  1.15530000e+00  5.54095097e-01 
 1.15540000e+00  4.90141627e-01  1.15540000e+00  5.54094210e-01 
 1.15550000e+00  4.90257226e-01  1.15550000e+00  5.54093324e-01 
 1.15560000e+00  4.90372884e-01  1.15560000e+00  5.54092438e-01 
 1.15570000e+00  4.90488600e-01  1.15570000e+00  5.54091552e-01 
 1.15580000e+00  4.90604375e-01  1.15580000e+00  5.54090666e-01 
 1.15590000e+00  4.90720209e-01  1.15590000e+00  5.54089781e-01 
 1.15600000e+00  4.90836102e-01  1.15600000e+00  5.54088896e-01 
 1.15610000e+00  4.90952054e-01  1.15610000e+00  5.54088012e-01 
 1.15620000e+00  4.91068066e-01  1.15620000e+00  5.54087128e-01 
 1.15630000e+00  4.91184138e-01  1.15630000e+00  5.54086244e-01 
 1.15640000e+00  4.91300269e-01  1.15640000e+00  5.54085360e-01 
 1.15650000e+00  4.91416460e-01  1.15650000e+00  5.54084477e-01 
 1.15660000e+00  4.91532711e-01  1.15660000e+00  5.54083593e-01 
 1.15670000e+00  4.91649023e-01  1.15670000e+00  5.54082711e-01 
 1.15680000e+00  4.91765395e-01  1.15680000e+00  5.54081828e-01 
 1.15690000e+00  4.91881828e-01  1.15690000e+00  5.54080946e-01 
 1.15700000e+00  4.91998322e-01  1.15700000e+00  5.54080064e-01 
 1.15710000e+00  4.92114876e-01  1.15710000e+00  5.54079183e-01 
 1.15720000e+00  4.92231492e-01  1.15720000e+00  5.54078301e-01 
 1.15730000e+00  4.92348169e-01  1.15730000e+00  5.54077420e-01 
 1.15740000e+00  4.92464908e-01  1.15740000e+00  5.54076540e-01 
 1.15750000e+00  4.92581709e-01  1.15750000e+00  5.54075659e-01 
 1.15760000e+00  4.92698571e-01  1.15760000e+00  5.54074779e-01 
 1.15770000e+00  4.92815496e-01  1.15770000e+00  5.54073899e-01 
 1.15780000e+00  4.92932483e-01  1.15780000e+00  5.54073020e-01 
 1.15790000e+00  4.93049532e-01  1.15790000e+00  5.54072140e-01 
 1.15800000e+00  4.93166645e-01  1.15800000e+00  5.54071262e-01 
 1.15810000e+00  4.93283820e-01  1.15810000e+00  5.54070383e-01 
 1.15820000e+00  4.93401058e-01  1.15820000e+00  5.54069505e-01 
 1.15830000e+00  4.93518359e-01  1.15830000e+00  5.54068627e-01 
 1.15840000e+00  4.93635724e-01  1.15840000e+00  5.54067749e-01 
 1.15850000e+00  4.93753152e-01  1.15850000e+00  5.54066871e-01 
 1.15860000e+00  4.93870645e-01  1.15860000e+00  5.54065994e-01 
 1.15870000e+00  4.93988201e-01  1.15870000e+00  5.54065117e-01 
 1.15880000e+00  4.94105821e-01  1.15880000e+00  5.54064241e-01 
