 1.15000000e+00  4.40445487e-01  1.15000000e+00  5.73291619e-01 
 1.15010000e+00  4.40569967e-01  1.15010000e+00  5.73290544e-01 
 1.15020000e+00  4.40694654e-01  1.15020000e+00  5.73289469e-01 
 1.15030000e+00  4.40819394e-01  1.15030000e+00  5.73288395e-01 
 1.15040000e+00  4.40944239e-01  1.15040000e+00  5.73287321e-01 
 1.15050000e+00  4.41069189e-01  1.15050000e+00  5.73286246e-01 
 1.15060000e+00  4.41194244e-01  1.15060000e+00  5.73285173e-01 
 1.15070000e+00  4.41319404e-01  1.15070000e+00  5.73284099e-01 
 1.15080000e+00  4.41444672e-01  1.15080000e+00  5.73283025e-01 
 1.15090000e+00  4.41570045e-01  1.15090000e+00  5.73281952e-01 
 1.15100000e+00  4.41695526e-01  1.15100000e+00  5.73280879e-01 
 1.15110000e+00  4.41821114e-01  1.15110000e+00  5.73279806e-01 
 1.15120000e+00  4.41946811e-01  1.15120000e+00  5.73278733e-01 
 1.15130000e+00  4.42072615e-01  1.15130000e+00  5.73277660e-01 
 1.15140000e+00  4.42198529e-01  1.15140000e+00  5.73276588e-01 
 1.15150000e+00  4.42324551e-01  1.15150000e+00  5.73275516e-01 
 1.15160000e+00  4.42450683e-01  1.15160000e+00  5.73274444e-01 
 1.15170000e+00  4.42576926e-01  1.15170000e+00  5.73273372e-01 
 1.15180000e+00  4.42703278e-01  1.15180000e+00  5.73272300e-01 
 1.15190000e+00  4.42829742e-01  1.15190000e+00  5.73271229e-01 
 1.15200000e+00  4.42956317e-01  1.15200000e+00  5.73270157e-01 
 1.15210000e+00  4.43083004e-01  1.15210000e+00  5.73269086e-01 
 1.15220000e+00  4.43209803e-01  1.15220000e+00  5.73268015e-01 
 1.15230000e+00  4.43336714e-01  1.15230000e+00  5.73266944e-01 
 1.15240000e+00  4.43463739e-01  1.15240000e+00  5.73265874e-01 
 1.15250000e+00  4.43590878e-01  1.15250000e+00  5.73264803e-01 
 1.15260000e+00  4.43718130e-01  1.15260000e+00  5.73263733e-01 
 1.15270000e+00  4.43845497e-01  1.15270000e+00  5.73262663e-01 
