 3.28000000e-07  2.93565809e-02  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  2.14820274e-07  3.28000000e-07  0.00000000e+00  3.28000000e-07  0.00000000e+00 
 4.28000000e-07  2.93565809e-02  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  2.14820274e-07  4.28000000e-07  0.00000000e+00  4.28000000e-07  0.00000000e+00 
 5.28000000e-07  2.93565809e-02  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  2.14820274e-07  5.28000000e-07  0.00000000e+00  5.28000000e-07  0.00000000e+00 
 6.28000000e-07  2.93565809e-02  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  2.14820274e-07  6.28000000e-07  0.00000000e+00  6.28000000e-07  0.00000000e+00 
 7.28000000e-07  2.93565809e-02  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  2.14820274e-07  7.28000000e-07  0.00000000e+00  7.28000000e-07  0.00000000e+00 
 8.28000000e-07  2.93565809e-02  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  2.14820274e-07  8.28000000e-07  0.00000000e+00  8.28000000e-07  0.00000000e+00 
 9.28000000e-07  2.93565809e-02  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  2.14820274e-07  9.28000000e-07  0.00000000e+00  9.28000000e-07  0.00000000e+00 
 1.02800000e-06  2.93565809e-02  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  2.14820274e-07  1.02800000e-06  0.00000000e+00  1.02800000e-06  0.00000000e+00 
 1.12800000e-06  2.93565809e-02  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  2.14820274e-07  1.12800000e-06  0.00000000e+00  1.12800000e-06  0.00000000e+00 
 1.22800000e-06  2.93565809e-02  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  2.14820274e-07  1.22800000e-06  0.00000000e+00  1.22800000e-06  0.00000000e+00 
 1.32800000e-06  2.93565809e-02  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  2.14820274e-07  1.32800000e-06  0.00000000e+00  1.32800000e-06  0.00000000e+00 
 1.42800000e-06  2.93565809e-02  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  2.14820274e-07  1.42800000e-06  0.00000000e+00  1.42800000e-06  0.00000000e+00 
 1.52800000e-06  2.93565809e-02  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  2.14820274e-07  1.52800000e-06  0.00000000e+00  1.52800000e-06  0.00000000e+00 
 1.62800000e-06  2.93565809e-02  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  2.14820274e-07  1.62800000e-06  0.00000000e+00  1.62800000e-06  0.00000000e+00 
 1.72800000e-06  2.93565809e-02  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  2.14820274e-07  1.72800000e-06  0.00000000e+00  1.72800000e-06  0.00000000e+00 
 1.82800000e-06  2.93565809e-02  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  2.14820274e-07  1.82800000e-06  0.00000000e+00  1.82800000e-06  0.00000000e+00 
 1.92800000e-06  2.93565809e-02  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  2.14820274e-07  1.92800000e-06  0.00000000e+00  1.92800000e-06  0.00000000e+00 
 2.02800000e-06  2.93565809e-02  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  2.14820274e-07  2.02800000e-06  0.00000000e+00  2.02800000e-06  0.00000000e+00 
 2.12800000e-06  2.93565809e-02  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  2.14820274e-07  2.12800000e-06  0.00000000e+00  2.12800000e-06  0.00000000e+00 
 2.22800000e-06  2.93565809e-02  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  2.14820274e-07  2.22800000e-06  0.00000000e+00  2.22800000e-06  0.00000000e+00 
 2.32800000e-06  2.93565809e-02  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  2.14820274e-07  2.32800000e-06  0.00000000e+00  2.32800000e-06  0.00000000e+00 
 2.42800000e-06  2.93565809e-02  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  2.14820274e-07  2.42800000e-06  0.00000000e+00  2.42800000e-06  0.00000000e+00 
 2.52800000e-06  2.93565809e-02  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  2.14820274e-07  2.52800000e-06  0.00000000e+00  2.52800000e-06  0.00000000e+00 
 2.62800000e-06  2.93565809e-02  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  2.14820274e-07  2.62800000e-06  0.00000000e+00  2.62800000e-06  0.00000000e+00 
 2.72800000e-06  2.93565809e-02  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  2.14820274e-07  2.72800000e-06  0.00000000e+00  2.72800000e-06  0.00000000e+00 
 2.82800000e-06  2.93565809e-02  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  2.14820274e-07  2.82800000e-06  0.00000000e+00  2.82800000e-06  0.00000000e+00 
 2.92800000e-06  2.93565809e-02  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  2.14820274e-07  2.92800000e-06  0.00000000e+00  2.92800000e-06  0.00000000e+00 
 3.02800000e-06  2.93565809e-02  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  2.14820274e-07  3.02800000e-06  0.00000000e+00  3.02800000e-06  0.00000000e+00 
 3.12800000e-06  2.93565809e-02  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  2.14820274e-07  3.12800000e-06  0.00000000e+00  3.12800000e-06  0.00000000e+00 
 3.22800000e-06  2.93565809e-02  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  2.14820274e-07  3.22800000e-06  0.00000000e+00  3.22800000e-06  0.00000000e+00 
 3.32800000e-06  2.93565809e-02  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  2.14820274e-07  3.32800000e-06  0.00000000e+00  3.32800000e-06  0.00000000e+00 
 3.42800000e-06  2.93565809e-02  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  2.14820274e-07  3.42800000e-06  0.00000000e+00  3.42800000e-06  0.00000000e+00 
 3.52800000e-06  2.93565809e-02  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  2.14820274e-07  3.52800000e-06  0.00000000e+00  3.52800000e-06  0.00000000e+00 
 3.62800000e-06  2.93565809e-02  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  2.14820274e-07  3.62800000e-06  0.00000000e+00  3.62800000e-06  0.00000000e+00 
 3.72800000e-06  2.93565809e-02  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  2.14820274e-07  3.72800000e-06  0.00000000e+00  3.72800000e-06  0.00000000e+00 
 3.82800000e-06  2.93565809e-02  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  2.14820274e-07  3.82800000e-06  0.00000000e+00  3.82800000e-06  0.00000000e+00 
 3.92800000e-06  2.93565809e-02  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  2.14820274e-07  3.92800000e-06  0.00000000e+00  3.92800000e-06  0.00000000e+00 
 4.02800000e-06  2.93565809e-02  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  2.14820274e-07  4.02800000e-06  0.00000000e+00  4.02800000e-06  0.00000000e+00 
 4.12800000e-06  2.93565809e-02  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  2.14820274e-07  4.12800000e-06  0.00000000e+00  4.12800000e-06  0.00000000e+00 
 4.22800000e-06  2.93565809e-02  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  2.14820274e-07  4.22800000e-06  0.00000000e+00  4.22800000e-06  0.00000000e+00 
 4.32800000e-06  2.93565809e-02  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  2.14820274e-07  4.32800000e-06  0.00000000e+00  4.32800000e-06  0.00000000e+00 
 4.42800000e-06  2.93565809e-02  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  2.14820274e-07  4.42800000e-06  0.00000000e+00  4.42800000e-06  0.00000000e+00 
 4.52800000e-06  2.93565809e-02  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  2.14820274e-07  4.52800000e-06  0.00000000e+00  4.52800000e-06  0.00000000e+00 
 4.62800000e-06  2.93565809e-02  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  2.14820274e-07  4.62800000e-06  0.00000000e+00  4.62800000e-06  0.00000000e+00 
 4.72800000e-06  2.93565809e-02  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  2.14820274e-07  4.72800000e-06  0.00000000e+00  4.72800000e-06  0.00000000e+00 
 4.82800000e-06  2.93565809e-02  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  2.14820274e-07  4.82800000e-06  0.00000000e+00  4.82800000e-06  0.00000000e+00 
 4.92800000e-06  2.93565809e-02  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  2.14820274e-07  4.92800000e-06  0.00000000e+00  4.92800000e-06  0.00000000e+00 
 5.00000000e-06  2.93565809e-02  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  2.14820274e-07  5.00000000e-06  0.00000000e+00  5.00000000e-06  0.00000000e+00 
 5.00100000e-06  2.93565809e-02  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  2.14820274e-07  5.00100000e-06  0.00000000e+00  5.00100000e-06  0.00000000e+00 
 5.00300000e-06  2.93565809e-02  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  2.14820274e-07  5.00300000e-06  0.00000000e+00  5.00300000e-06  0.00000000e+00 
 5.00413938e-06  2.93565809e-02  5.00413938e-06  2.14820273e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  2.14820274e-07  5.00413938e-06  0.00000000e+00  5.00413938e-06  0.00000000e+00 
 5.00493462e-06  2.93565809e-02  5.00493462e-06  2.14820243e-07  5.00493462e-06  2.14820248e-07  5.00493462e-06  2.14820254e-07  5.00493462e-06  2.14820261e-07  5.00493462e-06  2.14820266e-07  5.00493462e-06  2.14820269e-07  5.00493462e-06  2.14820271e-07  5.00493462e-06  2.14820273e-07  5.00493462e-06  0.00000000e+00  5.00493462e-06  0.00000000e+00 
 5.00564705e-06  2.93565811e-02  5.00564705e-06  2.14820473e-07  5.00564705e-06  2.14820450e-07  5.00564705e-06  2.14820416e-07  5.00564705e-06  2.14820376e-07  5.00564705e-06  2.14820339e-07  5.00564705e-06  2.14820311e-07  5.00564705e-06  2.14820294e-07  5.00564705e-06  2.14820285e-07  5.00564705e-06  0.00000000e+00  5.00564705e-06  0.00000000e+00 
 5.00599901e-06  2.93565807e-02  5.00599901e-06  2.14819526e-07  5.00599901e-06  2.14819559e-07  5.00599901e-06  2.14819625e-07  5.00599901e-06  2.14819737e-07  5.00599901e-06  2.14819882e-07  5.00599901e-06  2.14820023e-07  5.00599901e-06  2.14820128e-07  5.00599901e-06  2.14820195e-07  5.00599901e-06  0.00000000e+00  5.00599901e-06  0.00000000e+00 
 5.00641964e-06  2.93565807e-02  5.00641964e-06  2.14821005e-07  5.00641964e-06  2.14821025e-07  5.00641964e-06  2.14821040e-07  5.00641964e-06  2.14821009e-07  5.00641964e-06  2.14820893e-07  5.00641964e-06  2.14820717e-07  5.00641964e-06  2.14820550e-07  5.00641964e-06  2.14820429e-07  5.00641964e-06  0.00000000e+00  5.00641964e-06  0.00000000e+00 
 5.00684770e-06  2.93565819e-02  5.00684770e-06  2.14820950e-07  5.00684770e-06  2.14820821e-07  5.00684770e-06  2.14820610e-07  5.00684770e-06  2.14820336e-07  5.00684770e-06  2.14820111e-07  5.00684770e-06  2.14820036e-07  5.00684770e-06  2.14820076e-07  5.00684770e-06  2.14820146e-07  5.00684770e-06  0.00000000e+00  5.00684770e-06  0.00000000e+00 
 5.00770382e-06  2.93565794e-02  5.00770382e-06  2.14818123e-07  5.00770382e-06  2.14818329e-07  5.00770382e-06  2.14818681e-07  5.00770382e-06  2.14819193e-07  5.00770382e-06  2.14819736e-07  5.00770382e-06  2.14820105e-07  5.00770382e-06  2.14820260e-07  5.00770382e-06  2.14820297e-07  5.00770382e-06  0.00000000e+00  5.00770382e-06  0.00000000e+00 
 5.00901697e-06  2.93565828e-02  5.00901697e-06  2.14823744e-07  5.00901697e-06  2.14823481e-07  5.00901697e-06  2.14823020e-07  5.00901697e-06  2.14822321e-07  5.00901697e-06  2.14821514e-07  5.00901697e-06  2.14820876e-07  5.00901697e-06  2.14820525e-07  5.00901697e-06  2.14820373e-07  5.00901697e-06  0.00000000e+00  5.00901697e-06  0.00000000e+00 
 5.01000000e-06  2.93565784e-02  5.01000000e-06  2.14814531e-07  5.01000000e-06  2.14814882e-07  5.01000000e-06  2.14815506e-07  5.01000000e-06  2.14816493e-07  5.01000000e-06  2.14817728e-07  5.01000000e-06  2.14818831e-07  5.01000000e-06  2.14819545e-07  5.01000000e-06  2.14819921e-07  5.01000000e-06  0.00000000e+00  5.01000000e-06  0.00000000e+00 
 5.01017393e-06  2.93565819e-02  5.01017393e-06  2.14825394e-07  5.01017393e-06  2.14825242e-07  5.01017393e-06  2.14824952e-07  5.01017393e-06  2.14824429e-07  5.01017393e-06  2.14823597e-07  5.01017393e-06  2.14822577e-07  5.01017393e-06  2.14821671e-07  5.01017393e-06  2.14821048e-07  5.01017393e-06  0.00000000e+00  5.01017393e-06  0.00000000e+00 
