 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 2.21061287e-06  2.21061287e+00  2.21061287e-06  1.57501927e-04  2.21061287e-06  1.77053817e+00  2.21061287e-06  6.81974035e-02  2.21061287e-06  1.56411737e-04  2.21061287e-06  2.93004687e-03 
 2.31061287e-06  2.31061287e+00  2.31061287e-06  2.01690846e-04  2.31061287e-06  1.76055858e+00  2.31061287e-06  9.15646632e-02  2.31061287e-06 -1.19955516e-04  2.31061287e-06  2.93085362e-03 
 2.41061287e-06  2.41061287e+00  2.41061287e-06  2.62643089e-04  2.41061287e-06  1.74933990e+00  2.41061287e-06  1.18517135e-01  2.41061287e-06  1.38946238e-04  2.41061287e-06  2.93179346e-03 
 2.51061287e-06  2.51061287e+00  2.51061287e-06  3.97195392e-04  2.51061287e-06  1.74090015e+00  2.51061287e-06  1.48970984e-01  2.51061287e-06 -1.07363722e-04  2.51061287e-06  2.93288853e-03 
 2.61061287e-06  2.61061287e+00  2.61061287e-06  1.01541831e-03  2.61061287e-06  1.73737529e+00  2.61061287e-06  1.83072344e-01  2.61061287e-06  1.25571080e-04  2.61061287e-06  2.93424988e-03 
 2.71061287e-06  2.71061287e+00  2.71061287e-06  4.02513253e-03  2.71061287e-06  1.74268091e+00  2.71061287e-06  2.22096294e-01  2.71061287e-06 -9.75637919e-05  2.71061287e-06  2.93637464e-03 
 2.81061287e-06  2.81061287e+00  2.81061287e-06  1.38738308e-02  2.81061287e-06  1.76294548e+00  2.81061287e-06  2.69098575e-01  2.81061287e-06  1.15020952e-04  2.81061287e-06  2.94040504e-03 
 2.91061287e-06  2.91061287e+00  2.91061287e-06  3.43569448e-02  2.91061287e-06  1.80861885e+00  2.91061287e-06  3.26141078e-01  2.91061287e-06 -8.97341956e-05  2.91061287e-06  2.94729153e-03 
 3.01061287e-06  3.01061287e+00  3.01061287e-06  6.42782511e-02  3.01061287e-06  1.88183903e+00  3.01061287e-06  3.91680563e-01  3.01061287e-06  1.06503015e-04  3.01061287e-06  2.95674342e-03 
 3.11061287e-06  3.11061287e+00  3.11061287e-06  9.89186828e-02  3.11061287e-06  1.97584895e+00  3.11061287e-06  4.60487700e-01  3.11061287e-06 -8.33462242e-05  3.11061287e-06  2.96762855e-03 
 3.21061287e-06  3.21061287e+00  3.21061287e-06  1.34340108e-01  3.21061287e-06  2.07895976e+00  3.21061287e-06  5.29698261e-01  3.21061287e-06  9.92491200e-05  3.21061287e-06  2.97922173e-03 
