 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 7.95379717e-06  7.95379717e-01  7.95379717e-06 -5.75463104e-04  7.95379717e-06  7.92794737e-01  7.95379717e-06 -4.37322647e-04  7.95379717e-06  1.72933300e-01  7.95379717e-06  2.92530160e-03 
 8.05379717e-06  8.05379717e-01  8.05379717e-06 -5.84987355e-04  8.05379717e-06  8.02761158e-01  8.05379717e-06 -4.28521322e-04  8.05379717e-06  5.83724226e-02  8.05379717e-06  2.92531666e-03 
 8.15379717e-06  8.15379717e-01  8.15379717e-06 -5.94504929e-04  8.15379717e-06  8.12723126e-01  8.15379717e-06 -4.17324742e-04  8.15379717e-06  8.05390301e-03  8.15379717e-06  2.92533545e-03 
 8.25379717e-06  8.25379717e-01  8.25379717e-06 -6.04016060e-04  8.25379717e-06  8.22680027e-01  8.25379717e-06 -4.03079479e-04  8.25379717e-06  2.60107195e-03  8.25379717e-06  2.92535861e-03 
 8.35379717e-06  8.35379717e-01  8.35379717e-06 -6.13518430e-04  8.35379717e-06  8.32631354e-01  8.35379717e-06 -3.85545003e-04  8.35379717e-06  9.02248943e-04  8.35379717e-06  2.92538690e-03 
 8.45379717e-06  8.45379717e-01  8.45379717e-06 -6.23011883e-04  8.45379717e-06  8.42576357e-01  8.45379717e-06 -3.63918132e-04  8.45379717e-06  2.19662563e-04  8.45379717e-06  2.92542135e-03 
 8.55379717e-06  8.55379717e-01  8.55379717e-06 -6.32493718e-04  8.55379717e-06  8.52514560e-01  8.55379717e-06 -3.37788131e-04  8.55379717e-06  4.40245145e-05  8.55379717e-06  2.92546328e-03 
 8.65379717e-06  8.65379717e-01  8.65379717e-06 -6.41963234e-04  8.65379717e-06  8.62445114e-01  8.65379717e-06 -3.06120498e-04  8.65379717e-06  3.39173788e-05  8.65379717e-06  2.92551435e-03 
 8.75379717e-06  8.75379717e-01  8.75379717e-06 -6.51417147e-04  8.75379717e-06  8.72366049e-01  8.75379717e-06 -2.68280336e-04  8.75379717e-06  3.55936528e-05  8.75379717e-06  2.92557651e-03 
 8.85379717e-06  8.85379717e-01  8.85379717e-06 -6.60854164e-04  8.85379717e-06  8.82276217e-01  8.85379717e-06 -2.22949610e-04  8.85379717e-06  2.69003885e-05  8.85379717e-06  2.92565162e-03 
 8.95379717e-06  8.95379717e-01  8.95379717e-06 -6.70270170e-04  8.95379717e-06  8.92174237e-01  8.95379717e-06 -1.69149395e-04  8.95379717e-06  2.88617602e-05  8.95379717e-06  2.92573990e-03 
 9.05379717e-06  9.05379717e-01  9.05379717e-06 -6.79662963e-04  9.05379717e-06  9.02058096e-01  9.05379717e-06 -1.05199814e-04  9.05379717e-06  2.20462763e-05  9.05379717e-06  2.92583426e-03 
 9.15379717e-06  9.15379717e-01  9.15379717e-06 -6.89027424e-04  9.15379717e-06  9.11924495e-01  9.15379717e-06 -2.96767066e-05  9.15379717e-06  2.39633895e-05  9.15379717e-06  2.92590440e-03 
 9.25379717e-06  9.25379717e-01  9.25379717e-06 -6.98360657e-04  9.25379717e-06  9.21763747e-01  9.25379717e-06  5.90850098e-05  9.25379717e-06  1.85077235e-05  9.25379717e-06  2.92589802e-03 
 9.35379717e-06  9.35379717e-01  9.35379717e-06 -7.07659190e-04  9.35379717e-06  9.31434844e-01  9.35379717e-06  1.63627394e-04  9.35379717e-06  2.03143034e-05  9.35379717e-06  2.92581326e-03 
 9.45379717e-06  9.45379717e-01  9.45379717e-06 -7.16924502e-04  9.45379717e-06  9.40615244e-01  9.45379717e-06  2.86660798e-04  9.45379717e-06  1.58454486e-05  9.45379717e-06  2.92570297e-03 
 9.55379717e-06  9.55379717e-01  9.55379717e-06 -7.26140533e-04  9.55379717e-06  9.49677835e-01  9.55379717e-06  4.30624895e-04  9.55379717e-06  1.75493381e-05  9.55379717e-06  2.92559202e-03 
 9.65379717e-06  9.65379717e-01  9.65379717e-06 -7.35293446e-04  9.65379717e-06  9.58957554e-01  9.65379717e-06  5.99131145e-04  9.65379717e-06  1.37988697e-05  9.65379717e-06  2.92548153e-03 
 9.75379717e-06  9.75379717e-01  9.75379717e-06 -7.44377924e-04  9.75379717e-06  9.68224793e-01  9.75379717e-06  7.95373618e-04  9.75379717e-06  1.53814062e-05  9.75379717e-06  2.92537227e-03 
 9.85379717e-06  9.85379717e-01  9.85379717e-06 -7.53386301e-04  9.85379717e-06  9.77421220e-01  9.85379717e-06  1.02366344e-03  9.85379717e-06  1.22082135e-05  9.85379717e-06  2.92526389e-03 
 9.95379717e-06  9.95379717e-01  9.95379717e-06 -7.62307059e-04  9.95379717e-06  9.86511968e-01  9.95379717e-06  1.28795583e-03  9.95379717e-06  1.36545449e-05  9.95379717e-06  2.92515687e-03 
 1.00537972e-05  1.00537972e+00  1.00537972e-05 -7.71129528e-04  1.00537972e-05  9.95481043e-01  1.00537972e-05  1.59324597e-03  1.00537972e-05  1.09398236e-05  1.00537972e-05  2.92505119e-03 
 1.01537972e-05  1.01537972e+00  1.01537972e-05 -7.79839690e-04  1.01537972e-05  1.00431451e+00  1.01537972e-05  1.94416156e-03  1.01537972e-05  1.22599885e-05  1.01537972e-05  2.92494716e-03 
 1.02537972e-05  1.02537972e+00  1.02537972e-05 -7.88424827e-04  1.02537972e-05  1.01300191e+00  1.02537972e-05  2.34625240e-03  1.02537972e-05  9.90801937e-06  1.02537972e-05  2.92484489e-03 
 1.03537972e-05  1.03537972e+00  1.03537972e-05 -7.96869095e-04  1.03537972e-05  1.02153345e+00  1.03537972e-05  2.80463629e-03  1.03537972e-05  1.11173542e-05  1.03537972e-05  2.92474466e-03 
 1.04537972e-05  1.04537972e+00  1.04537972e-05 -8.05158239e-04  1.04537972e-05  1.02990145e+00  1.04537972e-05  3.32519779e-03  1.04537972e-05  9.05486402e-06  1.04537972e-05  2.92464661e-03 
 1.05537972e-05  1.05537972e+00  1.05537972e-05 -8.13275185e-04  1.05537972e-05  1.03809960e+00  1.05537972e-05  3.91328496e-03  1.05537972e-05  1.01680900e-05  1.05537972e-05  2.92455101e-03 
