 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 4.10642229e-06  4.10642229e+00  4.10642229e-06  7.05499099e-04  4.10642229e-06  3.86205949e+00  4.10642229e-06  3.04252191e-01  4.10642229e-06 -4.44571142e-05  4.10642229e-06  1.84546513e-02 
 4.20642229e-06  4.20642229e+00  4.20642229e-06  7.74696548e-04  4.20642229e-06  3.95487145e+00  4.20642229e-06  3.31033859e-01  4.20642229e-06  7.15450133e-05  4.20642229e-06  1.83247602e-02 
 4.30642229e-06  4.30642229e+00  4.30642229e-06  8.47421221e-04  4.30642229e-06  4.04811049e+00  4.30642229e-06  3.58311148e-01  4.30642229e-06 -4.24266013e-05  4.30642229e-06  1.81999374e-02 
 4.40642229e-06  4.40642229e+00  4.40642229e-06  9.23560677e-04  4.40642229e-06  4.14155278e+00  4.40642229e-06  3.86781312e-01  4.40642229e-06  6.85651776e-05  4.40642229e-06  1.80818420e-02 
 4.50642229e-06  4.50642229e+00  4.50642229e-06  1.00299666e-03  4.50642229e-06  4.23533996e+00  4.50642229e-06  4.15697175e-01  4.50642229e-06 -4.05527700e-05  4.50642229e-06  1.79704546e-02 
 4.60642229e-06  4.60642229e+00  4.60642229e-06  1.08554489e-03  4.60642229e-06  4.32922706e+00  4.60642229e-06  4.45168090e-01  4.60642229e-06  6.59875344e-05  4.60642229e-06  1.78668464e-02 
 4.70642229e-06  4.70642229e+00  4.70642229e-06  1.17097318e-03  4.70642229e-06  4.42327385e+00  4.70642229e-06  4.74615652e-01  4.70642229e-06 -3.88271934e-05  4.70642229e-06  1.77711577e-02 
 4.80642229e-06  4.80642229e+00  4.80642229e-06  1.25900271e-03  4.80642229e-06  4.51718297e+00  4.80642229e-06  5.03597663e-01  4.80642229e-06  6.36289873e-05  4.80642229e-06  1.76837499e-02 
 4.90642229e-06  4.90642229e+00  4.90642229e-06  1.34936921e-03  4.90642229e-06  4.61090902e+00  4.90642229e-06  5.31503128e-01  4.90642229e-06 -3.73132871e-05  4.90642229e-06  1.76050248e-02 
 5.00642229e-06  5.00642229e+00  5.00642229e-06  1.44217334e-03  5.00642229e-06  4.70411622e+00  5.00642229e-06  5.57561079e-01  5.00642229e-06  6.14977709e-05  5.00642229e-06  1.75340723e-02 
 5.10642229e-06  5.10642229e+00  5.10642229e-06  1.53799814e-03  5.10642229e-06  4.79675879e+00  5.10642229e-06  5.81437362e-01  5.10642229e-06 -3.59378183e-05  5.10642229e-06  1.74671507e-02 
 5.20642229e-06  5.20642229e+00  5.20642229e-06  1.63728697e-03  5.20642229e-06  4.88868974e+00  5.20642229e-06  6.02991037e-01  5.20642229e-06  5.95635773e-05  5.20642229e-06  1.73985288e-02 
 5.30642229e-06  5.30642229e+00  5.30642229e-06  1.74057999e-03  5.30642229e-06  4.98000584e+00  5.30642229e-06  6.22248673e-01  5.30642229e-06 -3.46815157e-05  5.30642229e-06  1.73241736e-02 
 5.40642229e-06  5.40642229e+00  5.40642229e-06  1.84847384e-03  5.40642229e-06  5.07056151e+00  5.40642229e-06  6.38918127e-01  5.40642229e-06  5.78017325e-05  5.40642229e-06  1.72410934e-02 
 5.50642229e-06  5.50642229e+00  5.50642229e-06  1.96157397e-03  5.50642229e-06  5.16048978e+00  5.50642229e-06  6.53380061e-01  5.50642229e-06 -3.35279375e-05  5.50642229e-06  1.71498340e-02 
 5.60642229e-06  5.60642229e+00  5.60642229e-06  2.08063459e-03  5.60642229e-06  5.24981969e+00  5.60642229e-06  6.65873946e-01  5.60642229e-06  5.61922035e-05  5.60642229e-06  1.70514183e-02 
 5.70642229e-06  5.70642229e+00  5.70642229e-06  2.20656540e-03  5.70642229e-06  5.33876497e+00  5.70642229e-06  6.76903107e-01  5.70642229e-06 -3.24849137e-05  5.70642229e-06  1.69477446e-02 
 5.80642229e-06  5.80642229e+00  5.80642229e-06  2.34045754e-03  5.80642229e-06  5.42735703e+00  5.80642229e-06  6.86681961e-01  5.80642229e-06  5.47027903e-05  5.80642229e-06  1.68397933e-02 
 5.90642229e-06  5.90642229e+00  5.90642229e-06  2.48356670e-03  5.90642229e-06  5.51578431e+00  5.90642229e-06  6.95609609e-01  5.90642229e-06 -3.14925978e-05  5.90642229e-06  1.67290849e-02 
 6.00642229e-06  6.00642229e+00  6.00642229e-06  2.63737396e-03  6.00642229e-06  5.60405921e+00  6.00642229e-06  7.03831209e-01  6.00642229e-06  5.33549443e-05  6.00642229e-06  1.66163119e-02 
 6.10642229e-06  6.10642229e+00  6.10642229e-06  2.80360953e-03  6.10642229e-06  5.69234034e+00  6.10642229e-06  7.11630401e-01  6.10642229e-06 -3.05639064e-05  6.10642229e-06  1.65025713e-02 
 6.20642229e-06  6.20642229e+00  6.20642229e-06  2.98434760e-03  6.20642229e-06  5.78061939e+00  6.20642229e-06  7.19088653e-01  6.20642229e-06  5.21207792e-05  6.20642229e-06  1.63882693e-02 
