 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_out)       time            v(startup_done) time            v(ea_en)       
 8.80290918e-07  1.05000000e+01  8.80290918e-07  2.40616217e+00  8.80290918e-07  8.87907392e+00  8.80290918e-07  1.52613675e+00  8.80290918e-07  2.65425981e-02  8.80290918e-07  4.01912750e-03 
 8.81282601e-07  1.05000000e+01  8.81282601e-07  2.41926637e+00  8.81282601e-07  8.87816981e+00  8.81282601e-07  1.52645575e+00  8.81282601e-07  2.41478528e-02  8.81282601e-07  4.02406154e-03 
 8.82193843e-07  1.05000000e+01  8.82193843e-07  2.43120330e+00  8.82193843e-07  8.87722339e+00  8.82193843e-07  1.52704510e+00  8.82193843e-07  2.19843630e-02  8.82193843e-07  4.02857345e-03 
 8.83505035e-07  1.05000000e+01  8.83505035e-07  2.44821437e+00  8.83505035e-07  8.87565798e+00  8.83505035e-07  1.52728311e+00  8.83505035e-07  1.92209129e-02  8.83505035e-07  4.03498203e-03 
 8.85449648e-07  1.05000000e+01  8.85449648e-07  2.47311083e+00  8.85449648e-07  8.87290975e+00  8.85449648e-07  1.52811217e+00  8.85449648e-07  1.55087813e-02  8.85449648e-07  4.04439356e-03 
 8.88861286e-07  1.05000000e+01  8.88861286e-07  2.51594152e+00  8.88861286e-07  8.86694232e+00  8.88861286e-07  1.53012107e+00  8.88861286e-07  1.04170020e-02  8.88861286e-07  4.06063597e-03 
 8.95684563e-07  1.05000000e+01  8.95684563e-07  2.59898312e+00  8.95684563e-07  8.85159723e+00  8.95684563e-07  1.54119602e+00  8.95684563e-07  4.22157047e-03  8.95684563e-07  4.09248711e-03 
 9.09331115e-07  1.05000000e+01  9.09331115e-07  2.75738494e+00  9.09331115e-07  8.81474221e+00  9.09331115e-07  1.59069744e+00  9.09331115e-07  5.92830804e-04  9.09331115e-07  4.15447076e-03 
 9.23382449e-07  1.05000000e+01  9.23382449e-07  2.91227412e+00  9.23382449e-07  8.77572716e+00  9.23382449e-07  1.65785028e+00  9.23382449e-07  7.98698687e-05  9.23382449e-07  4.21587789e-03 
 9.38828274e-07  1.05000000e+01  9.38828274e-07  3.07486778e+00  9.38828274e-07  8.73616989e+00  9.38828274e-07  1.73502216e+00  9.38828274e-07  5.15837519e-05  9.38828274e-07  4.28065999e-03 
 9.63787673e-07  1.05000000e+01  9.63787673e-07  3.32330062e+00  9.63787673e-07  8.68215289e+00  9.63787673e-07  1.86510623e+00  9.63787673e-07  1.88615800e-05  9.63787673e-07  4.38026102e-03 
 9.90646790e-07  1.05000000e+01  9.90646790e-07  3.57382003e+00  9.90646790e-07  8.63766916e+00  9.90646790e-07  2.00442135e+00  9.90646790e-07  4.39275947e-05  9.90646790e-07  4.48122432e-03 
 1.04436502e-06  1.05000000e+01  1.04436502e-06  4.03628670e+00  1.04436502e-06  8.58069513e+00  1.04436502e-06  2.27551677e+00  1.04436502e-06  2.37963768e-06  1.04436502e-06  4.66885419e-03 
 1.09612205e-06  1.05000000e+01  1.09612205e-06  4.44068514e+00  1.09612205e-06  8.57335730e+00  1.09612205e-06  2.57225916e+00  1.09612205e-06  2.62003457e-04  1.09612205e-06  4.83807731e-03 
 1.14983924e-06  1.05000000e+01  1.14983924e-06  4.82889823e+00  1.14983924e-06  8.56719205e+00  1.14983924e-06  2.86428290e+00  1.14983924e-06  1.04746112e+01  1.14983924e-06  5.09892633e-03 
