 1.00000000e+01 -4.09531845e+01 
 1.04712855e+01 -4.11805843e+01 
 1.09647820e+01 -4.14007202e+01 
 1.14815362e+01 -4.16133158e+01 
 1.20226443e+01 -4.18181388e+01 
 1.25892541e+01 -4.20150027e+01 
 1.31825674e+01 -4.22037670e+01 
 1.38038426e+01 -4.23843379e+01 
 1.44543977e+01 -4.25566678e+01 
 1.51356125e+01 -4.27207538e+01 
 1.58489319e+01 -4.28766362e+01 
 1.65958691e+01 -4.30243966e+01 
 1.73780083e+01 -4.31641544e+01 
 1.81970086e+01 -4.32960641e+01 
 1.90546072e+01 -4.34203117e+01 
 1.99526231e+01 -4.35371107e+01 
 2.08929613e+01 -4.36466983e+01 
 2.18776162e+01 -4.37493318e+01 
 2.29086765e+01 -4.38452839e+01 
 2.39883292e+01 -4.39348395e+01 
 2.51188643e+01 -4.40182922e+01 
 2.63026799e+01 -4.40959404e+01 
 2.75422870e+01 -4.41680845e+01 
 2.88403150e+01 -4.42350244e+01 
 3.01995172e+01 -4.42970565e+01 
 3.16227766e+01 -4.43544721e+01 
 3.31131121e+01 -4.44075553e+01 
 3.46736850e+01 -4.44565816e+01 
 3.63078055e+01 -4.45018168e+01 
 3.80189396e+01 -4.45435162e+01 
 3.98107171e+01 -4.45819234e+01 
 4.16869383e+01 -4.46172705e+01 
 4.36515832e+01 -4.46497777e+01 
 4.57088190e+01 -4.46796527e+01 
 4.78630092e+01 -4.47070916e+01 
 5.01187234e+01 -4.47322785e+01 
 5.24807460e+01 -4.47553857e+01 
 5.49540874e+01 -4.47765746e+01 
 5.75439937e+01 -4.47959956e+01 
 6.02559586e+01 -4.48137887e+01 
 6.30957344e+01 -4.48300842e+01 
 6.60693448e+01 -4.48450027e+01 
 6.91830971e+01 -4.48586562e+01 
 7.24435960e+01 -4.48711482e+01 
 7.58577575e+01 -4.48825744e+01 
 7.94328235e+01 -4.48930231e+01 
 8.31763771e+01 -4.49025757e+01 
 8.70963590e+01 -4.49113072e+01 
 9.12010839e+01 -4.49192865e+01 
 9.54992586e+01 -4.49265772e+01 
 1.00000000e+02 -4.49332377e+01 
 1.04712855e+02 -4.49393213e+01 
 1.09647820e+02 -4.49448774e+01 
 1.14815362e+02 -4.49499510e+01 
 1.20226443e+02 -4.49545834e+01 
 1.25892541e+02 -4.49588125e+01 
 1.31825674e+02 -4.49626731e+01 
 1.38038426e+02 -4.49661968e+01 
 1.44543977e+02 -4.49694127e+01 
 1.51356125e+02 -4.49723475e+01 
 1.58489319e+02 -4.49750255e+01 
 1.65958691e+02 -4.49774689e+01 
 1.73780083e+02 -4.49796980e+01 
 1.81970086e+02 -4.49817316e+01 
 1.90546072e+02 -4.49835864e+01 
 1.99526231e+02 -4.49852781e+01 
 2.08929613e+02 -4.49868208e+01 
 2.18776162e+02 -4.49882274e+01 
 2.29086765e+02 -4.49895098e+01 
 2.39883292e+02 -4.49906788e+01 
 2.51188643e+02 -4.49917440e+01 
 2.63026799e+02 -4.49927146e+01 
 2.75422870e+02 -4.49935987e+01 
 2.88403150e+02 -4.49944038e+01 
 3.01995172e+02 -4.49951365e+01 
 3.16227766e+02 -4.49958032e+01 
 3.31131121e+02 -4.49964094e+01 
 3.46736850e+02 -4.49969603e+01 
 3.63078055e+02 -4.49974605e+01 
 3.80189396e+02 -4.49979143e+01 
 3.98107171e+02 -4.49983255e+01 
 4.16869383e+02 -4.49986975e+01 
 4.36515832e+02 -4.49990335e+01 
 4.57088190e+02 -4.49993364e+01 
 4.78630092e+02 -4.49996087e+01 
 5.01187234e+02 -4.49998527e+01 
 5.24807460e+02 -4.50000705e+01 
 5.49540874e+02 -4.50002640e+01 
 5.75439937e+02 -4.50004347e+01 
 6.02559586e+02 -4.50005842e+01 
 6.30957344e+02 -4.50007137e+01 
 6.60693448e+02 -4.50008242e+01 
 6.91830971e+02 -4.50009168e+01 
 7.24435960e+02 -4.50009921e+01 
 7.58577575e+02 -4.50010510e+01 
 7.94328235e+02 -4.50010937e+01 
 8.31763771e+02 -4.50011208e+01 
 8.70963590e+02 -4.50011324e+01 
 9.12010839e+02 -4.50011287e+01 
 9.54992586e+02 -4.50011095e+01 
 1.00000000e+03 -4.50010748e+01 
 1.04712855e+03 -4.50010243e+01 
 1.09647820e+03 -4.50009574e+01 
 1.14815362e+03 -4.50008738e+01 
 1.20226443e+03 -4.50007725e+01 
 1.25892541e+03 -4.50006529e+01 
 1.31825674e+03 -4.50005138e+01 
 1.38038426e+03 -4.50003541e+01 
 1.44543977e+03 -4.50001725e+01 
 1.51356125e+03 -4.49999673e+01 
 1.58489319e+03 -4.49997369e+01 
 1.65958691e+03 -4.49994794e+01 
 1.73780083e+03 -4.49991924e+01 
 1.81970086e+03 -4.49988737e+01 
 1.90546072e+03 -4.49985205e+01 
 1.99526231e+03 -4.49981298e+01 
 2.08929613e+03 -4.49976983e+01 
 2.18776162e+03 -4.49972223e+01 
 2.29086765e+03 -4.49966980e+01 
 2.39883292e+03 -4.49961207e+01 
 2.51188643e+03 -4.49954856e+01 
 2.63026799e+03 -4.49947874e+01 
 2.75422870e+03 -4.49940202e+01 
 2.88403150e+03 -4.49931775e+01 
 3.01995172e+03 -4.49922522e+01 
 3.16227766e+03 -4.49912365e+01 
 3.31131121e+03 -4.49901218e+01 
 3.46736850e+03 -4.49888988e+01 
