 1.17386912e-03 -2.53744946e-02  1.17386912e-03  4.52407869e-01 
 1.18386912e-03 -2.53744943e-02  1.18386912e-03  4.52407866e-01 
 1.19386912e-03 -2.53744946e-02  1.19386912e-03  4.52407862e-01 
 1.20386912e-03 -2.53744943e-02  1.20386912e-03  4.52407860e-01 
 1.21386912e-03 -2.53744946e-02  1.21386912e-03  4.52407857e-01 
 1.22386912e-03 -2.53744943e-02  1.22386912e-03  4.52407855e-01 
 1.23386912e-03 -2.53744946e-02  1.23386912e-03  4.52407852e-01 
 1.24386912e-03 -2.53744943e-02  1.24386912e-03  4.52407852e-01 
 1.25386912e-03 -2.53744946e-02  1.25386912e-03  4.52407849e-01 
 1.26386912e-03 -2.53744943e-02  1.26386912e-03  4.52407849e-01 
 1.27386912e-03 -2.53744946e-02  1.27386912e-03  4.52407847e-01 
 1.28386912e-03 -2.53744943e-02  1.28386912e-03  4.52407846e-01 
 1.29386912e-03 -2.53744946e-02  1.29386912e-03  4.52407845e-01 
 1.30386912e-03 -2.53744943e-02  1.30386912e-03  4.52407845e-01 
 1.31386912e-03 -2.53744946e-02  1.31386912e-03  4.52407843e-01 
 1.32386912e-03 -2.53744943e-02  1.32386912e-03  4.52407843e-01 
 1.33386912e-03 -2.53744946e-02  1.33386912e-03  4.52407842e-01 
 1.34386912e-03 -2.53744943e-02  1.34386912e-03  4.52407842e-01 
 1.35386912e-03 -2.53744946e-02  1.35386912e-03  4.52407841e-01 
 1.36386912e-03 -2.53744943e-02  1.36386912e-03  4.52407841e-01 
 1.37386912e-03 -2.53744946e-02  1.37386912e-03  4.52407840e-01 
 1.38386912e-03 -2.53744943e-02  1.38386912e-03  4.52407840e-01 
 1.39386912e-03 -2.53744946e-02  1.39386912e-03  4.52407839e-01 
 1.40386912e-03 -2.53744943e-02  1.40386912e-03  4.52407840e-01 
 1.41386912e-03 -2.53744946e-02  1.41386912e-03  4.52407839e-01 
 1.42386912e-03 -2.53744943e-02  1.42386912e-03  4.52407839e-01 
 1.43386912e-03 -2.53744946e-02  1.43386912e-03  4.52407838e-01 
 1.44386912e-03 -2.53744943e-02  1.44386912e-03  4.52407839e-01 
 1.45386912e-03 -2.53744946e-02  1.45386912e-03  4.52407838e-01 
 1.46386912e-03 -2.53744943e-02  1.46386912e-03  4.52407839e-01 
 1.47386912e-03 -2.53744946e-02  1.47386912e-03  4.52407838e-01 
 1.48386912e-03 -2.53744943e-02  1.48386912e-03  4.52407839e-01 
 1.49386912e-03 -2.53744946e-02  1.49386912e-03  4.52407838e-01 
 1.50386912e-03 -2.53744943e-02  1.50386912e-03  4.52407838e-01 
 1.51386912e-03 -2.53744946e-02  1.51386912e-03  4.52407837e-01 
 1.52386912e-03 -2.53744943e-02  1.52386912e-03  4.52407838e-01 
 1.53386912e-03 -2.53744946e-02  1.53386912e-03  4.52407837e-01 
 1.54386912e-03 -2.53744943e-02  1.54386912e-03  4.52407838e-01 
 1.55386912e-03 -2.53744946e-02  1.55386912e-03  4.52407837e-01 
 1.56386912e-03 -2.53744943e-02  1.56386912e-03  4.52407838e-01 
 1.57386912e-03 -2.53744946e-02  1.57386912e-03  4.52407837e-01 
 1.58386912e-03 -2.53744943e-02  1.58386912e-03  4.52407838e-01 
 1.59386912e-03 -2.53744946e-02  1.59386912e-03  4.52407837e-01 
 1.60386912e-03 -2.53744943e-02  1.60386912e-03  4.52407838e-01 
 1.61386912e-03 -2.53744946e-02  1.61386912e-03  4.52407837e-01 
 1.62386912e-03 -2.53744943e-02  1.62386912e-03  4.52407838e-01 
 1.63386912e-03 -2.53744946e-02  1.63386912e-03  4.52407837e-01 
 1.64386912e-03 -2.53744943e-02  1.64386912e-03  4.52407838e-01 
 1.65386912e-03 -2.53744946e-02  1.65386912e-03  4.52407837e-01 
 1.66386912e-03 -2.53744943e-02  1.66386912e-03  4.52407838e-01 
 1.67386912e-03 -2.53744946e-02  1.67386912e-03  4.52407837e-01 
 1.68386912e-03 -2.53744943e-02  1.68386912e-03  4.52407838e-01 
 1.69386912e-03 -2.53744946e-02  1.69386912e-03  4.52407837e-01 
 1.70386912e-03 -2.53744943e-02  1.70386912e-03  4.52407838e-01 
 1.71386912e-03 -2.53744946e-02  1.71386912e-03  4.52407837e-01 
 1.72386912e-03 -2.53744943e-02  1.72386912e-03  4.52407838e-01 
 1.73386912e-03 -2.53744946e-02  1.73386912e-03  4.52407837e-01 
 1.74386912e-03 -2.53744943e-02  1.74386912e-03  4.52407838e-01 
 1.75386912e-03 -2.53744946e-02  1.75386912e-03  4.52407837e-01 
 1.76386912e-03 -2.53744943e-02  1.76386912e-03  4.52407838e-01 
 1.77386912e-03 -2.53744946e-02  1.77386912e-03  4.52407837e-01 
 1.78386912e-03 -2.53744943e-02  1.78386912e-03  4.52407838e-01 
 1.79386912e-03 -2.53744946e-02  1.79386912e-03  4.52407837e-01 
 1.80386912e-03 -2.53744943e-02  1.80386912e-03  4.52407838e-01 
 1.81386912e-03 -2.53744946e-02  1.81386912e-03  4.52407837e-01 
 1.82386912e-03 -2.53744943e-02  1.82386912e-03  4.52407838e-01 
 1.83386912e-03 -2.53744946e-02  1.83386912e-03  4.52407837e-01 
 1.84386912e-03 -2.53744943e-02  1.84386912e-03  4.52407838e-01 
 1.85386912e-03 -2.53744946e-02  1.85386912e-03  4.52407837e-01 
 1.86386912e-03 -2.53744943e-02  1.86386912e-03  4.52407838e-01 
 1.87386912e-03 -2.53744946e-02  1.87386912e-03  4.52407837e-01 
 1.88386912e-03 -2.53744943e-02  1.88386912e-03  4.52407838e-01 
 1.89386912e-03 -2.53744946e-02  1.89386912e-03  4.52407837e-01 
 1.90386912e-03 -2.53744943e-02  1.90386912e-03  4.52407838e-01 
 1.91386912e-03 -2.53744946e-02  1.91386912e-03  4.52407837e-01 
 1.92386912e-03 -2.53744943e-02  1.92386912e-03  4.52407838e-01 
 1.93386912e-03 -2.53744946e-02  1.93386912e-03  4.52407837e-01 
 1.94386912e-03 -2.53744943e-02  1.94386912e-03  4.52407838e-01 
 1.95386912e-03 -2.53744946e-02  1.95386912e-03  4.52407837e-01 
 1.96386912e-03 -2.53744943e-02  1.96386912e-03  4.52407838e-01 
 1.97386912e-03 -2.53744946e-02  1.97386912e-03  4.52407837e-01 
 1.98386912e-03 -2.53744943e-02  1.98386912e-03  4.52407838e-01 
 1.99386912e-03 -2.53744946e-02  1.99386912e-03  4.52407837e-01 
 2.00386912e-03 -2.53744943e-02  2.00386912e-03  4.52407838e-01 
 2.01386912e-03 -2.53744946e-02  2.01386912e-03  4.52407837e-01 
 2.02386912e-03 -2.53744943e-02  2.02386912e-03  4.52407838e-01 
 2.03386912e-03 -2.53744946e-02  2.03386912e-03  4.52407837e-01 
 2.04386912e-03 -2.53744943e-02  2.04386912e-03  4.52407838e-01 
 2.05386912e-03 -2.53744946e-02  2.05386912e-03  4.52407837e-01 
 2.06386912e-03 -2.53744943e-02  2.06386912e-03  4.52407838e-01 
 2.07386912e-03 -2.53744946e-02  2.07386912e-03  4.52407837e-01 
 2.08386912e-03 -2.53744943e-02  2.08386912e-03  4.52407838e-01 
 2.09386912e-03 -2.53744946e-02  2.09386912e-03  4.52407837e-01 
 2.10386912e-03 -2.53744943e-02  2.10386912e-03  4.52407838e-01 
 2.11386912e-03 -2.53744946e-02  2.11386912e-03  4.52407837e-01 
 2.12386912e-03 -2.53744943e-02  2.12386912e-03  4.52407838e-01 
 2.13386912e-03 -2.53744946e-02  2.13386912e-03  4.52407837e-01 
 2.14386912e-03 -2.53744943e-02  2.14386912e-03  4.52407838e-01 
 2.15386912e-03 -2.53744946e-02  2.15386912e-03  4.52407837e-01 
