 5.00000000e-09  4.69448112e-06 
 5.14019886e-09  4.82598227e-06 
 5.42059659e-09  5.08899924e-06 
 5.98139205e-09  5.61505631e-06 
 6.77335439e-09  6.35799668e-06 
 8.02712986e-09  7.53421669e-06 
 1.05346808e-08  9.88677298e-06 
 1.55497827e-08  1.45921650e-05 
 2.55799864e-08  2.40037329e-05 
 4.56127031e-08  4.28035684e-05 
 5.94323017e-08  5.57747254e-05 
 7.41960843e-08  6.96338756e-05 
 8.34842797e-08  7.83538466e-05 
 9.41013552e-08  8.83222015e-05 
 1.06648297e-07  1.00103557e-04 
 1.20280253e-07  1.12904983e-04 
 1.39375642e-07  1.30839186e-04 
 1.59800289e-07  1.50024801e-04 
 1.89927995e-07  1.78331063e-04 
 2.32823585e-07  2.18648433e-04 
 2.92530324e-07  2.74804657e-04 
 3.54641918e-07  3.33287332e-04 
 4.62170983e-07  4.34478596e-04 
 5.00000000e-07  4.69762906e-04 
 5.10241323e-07  4.79244468e-04 
 5.30723968e-07  4.98110069e-04 
 5.62180792e-07  5.27173037e-04 
 6.25094441e-07  5.85862761e-04 
 6.60417770e-07  6.18937363e-04 
 6.90759021e-07  6.47343793e-04 
 7.22045461e-07  6.76623962e-04 
 7.36539402e-07  6.90185428e-04 
 7.44280915e-07  6.97428260e-04 
 7.49877242e-07  7.02663857e-04 
 7.54408762e-07  7.06903139e-04 
 7.59517964e-07  7.11682691e-04 
 7.68231654e-07  7.19833753e-04 
 7.85659035e-07  7.36134098e-04 
 8.15696218e-07  7.64221326e-04 
 8.55008591e-07  8.00955015e-04 
 9.17019827e-07  8.58634493e-04 
 9.76345763e-07  9.12922393e-04 
 1.00000000e-06  9.34495208e-04 
 1.00557721e-06  9.39610823e-04 
 1.01673162e-06  9.49905453e-04 
 1.03904045e-06  9.70681228e-04 
 1.06171111e-06  9.91908505e-04 
 1.08701997e-06  1.01565418e-03 
 1.12390253e-06  1.05029517e-03 
 1.18346488e-06  1.10628290e-03 
 1.28488214e-06  1.20163151e-03 
 1.39447671e-06  1.30453464e-03 
 1.50368544e-06  1.40691312e-03 
 1.69779992e-06  1.58861329e-03 
 2.08602886e-06  1.95143731e-03 
 2.77464039e-06  2.59397219e-03 
 3.50564987e-06  3.27507050e-03 
 4.37182040e-06  4.08092388e-03 
 5.00000000e-06  4.66455975e-03 
 5.12091824e-06  4.77681252e-03 
 5.36275473e-06  5.00125807e-03 
 5.84642771e-06  5.44985677e-03 
 6.81377366e-06  6.34584113e-03 
 8.74846555e-06  8.13291382e-03 
 1.26178494e-05  1.16874035e-02 
 1.76178494e-05  1.62416325e-02 
 2.26178494e-05  2.07521147e-02 
 2.76178494e-05  2.52191038e-02 
 3.26178494e-05  2.96429639e-02 
 3.76178494e-05  3.40241093e-02 
 4.26178494e-05  3.83629727e-02 
 4.76178494e-05  4.26599881e-02 
 5.26178494e-05  4.69155809e-02 
 5.76178494e-05  5.11301623e-02 
 6.26178494e-05  5.53041269e-02 
 6.76178494e-05  5.94378507e-02 
 7.26178494e-05  6.35316984e-02 
 7.76178494e-05  6.75860062e-02 
 8.26178494e-05  7.16010929e-02 
 8.76178494e-05  7.55772624e-02 
 9.26178494e-05  7.95148018e-02 
 9.76178494e-05  8.34139815e-02 
 1.02617849e-04  8.72750563e-02 
 1.07617849e-04  9.10982654e-02 
 1.12617849e-04  9.48838329e-02 
 1.17617849e-04  9.86319680e-02 
 1.22617849e-04  1.02342865e-01 
 1.27617849e-04  1.06016704e-01 
 1.32617849e-04  1.09653649e-01 
 1.37617849e-04  1.13253852e-01 
 1.42617849e-04  1.16817447e-01 
 1.47617849e-04  1.20344555e-01 
 1.52617849e-04  1.23835282e-01 
 1.57617849e-04  1.27289717e-01 
 1.62617849e-04  1.30707936e-01 
 1.67617849e-04  1.34089997e-01 
 1.72617849e-04  1.37435942e-01 
 1.77617849e-04  1.40745797e-01 
 1.82617849e-04  1.44019571e-01 
 1.87617849e-04  1.47257257e-01 
 1.92617849e-04  1.50458827e-01 
 1.97617849e-04  1.53624240e-01 
 2.02617849e-04  1.56753432e-01 
 2.07617849e-04  1.59846324e-01 
 2.12617849e-04  1.62902816e-01 
 2.17617849e-04  1.65922789e-01 
 2.22617849e-04  1.68906105e-01 
 2.27617849e-04  1.71852607e-01 
 2.32617849e-04  1.74762117e-01 
 2.37617849e-04  1.77634438e-01 
 2.42617849e-04  1.80469351e-01 
 2.47617849e-04  1.83266621e-01 
 2.52617849e-04  1.86025990e-01 
 2.57617849e-04  1.88747182e-01 
 2.62617849e-04  1.91429901e-01 
 2.67617849e-04  1.94073834e-01 
 2.72617849e-04  1.96678650e-01 
 2.77617849e-04  1.99243999e-01 
 2.82617849e-04  2.01769520e-01 
 2.87617849e-04  2.04254831e-01 
 2.92617849e-04  2.06699542e-01 
 2.97617849e-04  2.09103248e-01 
 3.02617849e-04  2.11465538e-01 
 3.07617849e-04  2.13785989e-01 
 3.12617849e-04  2.16064175e-01 
 3.17617849e-04  2.18299667e-01 
 3.22617849e-04  2.20492035e-01 
 3.27617849e-04  2.22640853e-01 
 3.32617849e-04  2.24745700e-01 
 3.37617849e-04  2.26806162e-01 
 3.42617849e-04  2.28821843e-01 
 3.47617849e-04  2.30792357e-01 
 3.52617849e-04  2.32717342e-01 
 3.57617849e-04  2.34596458e-01 
 3.62617849e-04  2.36429394e-01 
 3.67617849e-04  2.38215870e-01 
 3.72617849e-04  2.39955640e-01 
 3.77617849e-04  2.41648497e-01 
 3.82617849e-04  2.43294280e-01 
 3.87617849e-04  2.44892870e-01 
 3.92617849e-04  2.46444199e-01 
 3.97617849e-04  2.47948252e-01 
 4.02617849e-04  2.49405067e-01 
 4.07617849e-04  2.50814739e-01 
 4.12617849e-04  2.52177425e-01 
 4.17617849e-04  2.53493339e-01 
 4.22617849e-04  2.54762757e-01 
 4.27617849e-04  2.55986017e-01 
 4.32617849e-04  2.57163520e-01 
 4.37617849e-04  2.58295725e-01 
 4.42617849e-04  2.59383155e-01 
 4.47617849e-04  2.60426389e-01 
 4.52617849e-04  2.61426065e-01 
 4.57617849e-04  2.62382872e-01 
 4.62617849e-04  2.63297556e-01 
 4.67617849e-04  2.64170907e-01 
 4.72617849e-04  2.65003764e-01 
 4.77617849e-04  2.65797004e-01 
 4.82617849e-04  2.66551545e-01 
 4.87617849e-04  2.67268337e-01 
 4.92617849e-04  2.67948361e-01 
 4.97617849e-04  2.68592622e-01 
 5.02617849e-04  2.69202148e-01 
 5.07617849e-04  2.69777981e-01 
 5.12617849e-04  2.70321179e-01 
 5.17617849e-04  2.70832808e-01 
 5.22617849e-04  2.71313939e-01 
 5.27617849e-04  2.71765644e-01 
 5.32617849e-04  2.72188993e-01 
 5.37617849e-04  2.72585050e-01 
 5.42617849e-04  2.72954873e-01 
 5.47617849e-04  2.73299506e-01 
 5.52617849e-04  2.73619982e-01 
 5.57617849e-04  2.73917315e-01 
 5.62617849e-04  2.74192505e-01 
 5.67617849e-04  2.74446529e-01 
 5.72617849e-04  2.74680347e-01 
 5.77617849e-04  2.74894892e-01 
 5.82617849e-04  2.75091079e-01 
 5.87617849e-04  2.75269797e-01 
 5.92617849e-04  2.75431910e-01 
 5.97617849e-04  2.75578260e-01 
 6.02617849e-04  2.75709665e-01 
 6.07617849e-04  2.75826916e-01 
 6.12617849e-04  2.75930783e-01 
 6.17617849e-04  2.76022013e-01 
 6.22617849e-04  2.76101330e-01 
 6.27617849e-04  2.76169437e-01 
 6.32617849e-04  2.76227016e-01 
 6.37617849e-04  2.76274732e-01 
 6.42617849e-04  2.76313231e-01 
 6.47617849e-04  2.76343144e-01 
 6.52617849e-04  2.76365086e-01 
 6.57617849e-04  2.76379663e-01 
 6.62617849e-04  2.76387470e-01 
 6.67617849e-04  2.76389092e-01 
 6.72617849e-04  2.76385112e-01 
 6.77617849e-04  2.76376109e-01 
 6.82617849e-04  2.76362665e-01 
 6.87617849e-04  2.76345363e-01 
 6.92617849e-04  2.76324796e-01 
 6.97617849e-04  2.76301568e-01 
 7.02617849e-04  2.76276300e-01 
 7.07617849e-04  2.76249632e-01 
 7.12617849e-04  2.76222234e-01 
 7.17617849e-04  2.76194803e-01 
 7.22617849e-04  2.76168079e-01 
 7.27617849e-04  2.76142843e-01 
 7.32617849e-04  2.76119932e-01 
 7.37617849e-04  2.76100241e-01 
 7.42617849e-04  2.76084737e-01 
 7.47617849e-04  2.76074466e-01 
 7.52617849e-04  2.76070562e-01 
 7.57617849e-04  2.76074260e-01 
 7.62617849e-04  2.76086910e-01 
 7.67617849e-04  2.76109985e-01 
 7.72617849e-04  2.76145096e-01 
 7.77617849e-04  2.76194006e-01 
 7.82617849e-04  2.76258642e-01 
 7.87617849e-04  2.76341110e-01 
 7.92617849e-04  2.76443704e-01 
 7.97617849e-04  2.76568924e-01 
 8.02617849e-04  2.76719476e-01 
 8.07617849e-04  2.76898287e-01 
 8.12617849e-04  2.77108503e-01 
 8.17617849e-04  2.77353488e-01 
 8.22617849e-04  2.77636817e-01 
 8.27617849e-04  2.77962257e-01 
 8.32617849e-04  2.78333742e-01 
 8.37617849e-04  2.78755341e-01 
 8.42617849e-04  2.79231204e-01 
 8.47617849e-04  2.79765503e-01 
 8.52617849e-04  2.80362361e-01 
 8.57617849e-04  2.81025758e-01 
 8.62617849e-04  2.81759432e-01 
 8.67617849e-04  2.82566772e-01 
 8.72617849e-04  2.83450697e-01 
 8.77617849e-04  2.84413534e-01 
 8.82617849e-04  2.85456905e-01 
 8.87617849e-04  2.86581613e-01 
 8.92617849e-04  2.87787554e-01 
 8.97617849e-04  2.89073640e-01 
 9.02617849e-04  2.90437758e-01 
 9.07617849e-04  2.91876756e-01 
 9.12617849e-04  2.93386459e-01 
 9.17617849e-04  2.94961731e-01 
 9.22617849e-04  2.96596560e-01 
 9.27617849e-04  2.98284182e-01 
 9.32617849e-04  3.00017031e-01 
 9.37617849e-04  3.01784894e-01 
 9.42617849e-04  3.03555632e-01 
 9.47617849e-04  3.05147560e-01 
 9.52617849e-04  3.06082810e-01 
 9.57617849e-04  3.05869909e-01 
 9.62617849e-04  3.04777516e-01 
 9.67617849e-04  3.03429530e-01 
 9.72617849e-04  3.02201461e-01 
 9.77617849e-04  3.01153337e-01 
 9.82617849e-04  3.00229096e-01 
 9.87617849e-04  2.99381694e-01 
 9.92617849e-04  2.98592923e-01 
 9.97617849e-04  2.97858798e-01 
 1.00261785e-03  2.97178252e-01 
 1.00761785e-03  2.96549843e-01 
 1.01261785e-03  2.95971738e-01 
 1.01761785e-03  2.95442037e-01 
 1.02261785e-03  2.94958886e-01 
 1.02761785e-03  2.94520497e-01 
 1.03261785e-03  2.94125174e-01 
 1.03761785e-03  2.93771359e-01 
 1.04261785e-03  2.93457789e-01 
 1.04761785e-03  2.93183494e-01 
