 1.00000000e+00  5.07407993e+01 
 1.04712855e+00  5.03430749e+01 
 1.09647820e+00  4.99451599e+01 
 1.14815362e+00  4.95470719e+01 
 1.20226443e+00  4.91488267e+01 
 1.25892541e+00  4.87504391e+01 
 1.31825674e+00  4.83519226e+01 
 1.38038426e+00  4.79532897e+01 
 1.44543977e+00  4.75545520e+01 
 1.51356125e+00  4.71557199e+01 
 1.58489319e+00  4.67568035e+01 
 1.65958691e+00  4.63578117e+01 
 1.73780083e+00  4.59587532e+01 
 1.81970086e+00  4.55596359e+01 
 1.90546072e+00  4.51604671e+01 
 1.99526231e+00  4.47612540e+01 
 2.08929613e+00  4.43620032e+01 
 2.18776162e+00  4.39627211e+01 
 2.29086765e+00  4.35634136e+01 
 2.39883292e+00  4.31640868e+01 
 2.51188643e+00  4.27647462e+01 
 2.63026799e+00  4.23653975e+01 
 2.75422870e+00  4.19660461e+01 
 2.88403150e+00  4.15666976e+01 
 3.01995172e+00  4.11673575e+01 
 3.16227766e+00  4.07680314e+01 
 3.31131121e+00  4.03687249e+01 
 3.46736850e+00  3.99694440e+01 
 3.63078055e+00  3.95701947e+01 
 3.80189396e+00  3.91709834e+01 
 3.98107171e+00  3.87718167e+01 
 4.16869383e+00  3.83727018e+01 
 4.36515832e+00  3.79736460e+01 
 4.57088190e+00  3.75746573e+01 
 4.78630092e+00  3.71757443e+01 
 5.01187234e+00  3.67769161e+01 
 5.24807460e+00  3.63781827e+01 
 5.49540874e+00  3.59795546e+01 
 5.75439937e+00  3.55810434e+01 
 6.02559586e+00  3.51826617e+01 
 6.30957344e+00  3.47844229e+01 
 6.60693448e+00  3.43863419e+01 
 6.91830971e+00  3.39884348e+01 
 7.24435960e+00  3.35907190e+01 
 7.58577575e+00  3.31932135e+01 
 7.94328235e+00  3.27959393e+01 
 8.31763771e+00  3.23989189e+01 
 8.70963590e+00  3.20021771e+01 
 9.12010839e+00  3.16057409e+01 
 9.54992586e+00  3.12096397e+01 
 1.00000000e+01  3.08139057e+01 
 1.04712855e+01  3.04185739e+01 
 1.09647820e+01  3.00236826e+01 
 1.14815362e+01  2.96292735e+01 
 1.20226443e+01  2.92353920e+01 
 1.25892541e+01  2.88420877e+01 
 1.31825674e+01  2.84494146e+01 
 1.38038426e+01  2.80574314e+01 
 1.44543977e+01  2.76662022e+01 
 1.51356125e+01  2.72757965e+01 
