 2.60781137e-06  9.20009634e-07  2.60781137e-06  1.82123976e+00  2.60781137e-06  1.70705904e+00  2.60781137e-06  1.92407900e-03 
 2.86047758e-06  1.00252786e-06  2.86047758e-06  1.99828421e+00  2.86047758e-06  2.01800305e+00  2.86047758e-06  1.58815363e-03 
 3.17117275e-06  1.10287373e-06  3.17117275e-06  2.21587803e+00  3.17117275e-06  2.37655341e+00  3.17117275e-06  1.38605313e-03 
 3.54295630e-06  1.22144018e-06  3.54295630e-06  2.47616206e+00  3.54295630e-06  2.69556448e+00  3.54295630e-06  1.30759487e-03 
 4.00818133e-06  1.36754281e-06  4.00818133e-06  2.80178387e+00  4.00818133e-06  2.70913119e+00  4.00818133e-06  1.43274099e-03 
 4.49748545e-06  1.51882117e-06  4.49748545e-06  3.14418752e+00  4.49748545e-06  1.95582892e+00  4.49748545e-06  1.59826535e-02 
 4.52484662e-06  1.52724724e-06  4.52484662e-06  3.16331846e+00  4.52484662e-06  1.89363845e+00  4.52484662e-06  3.10628416e-02 
 4.57956896e-06  1.54414909e-06  4.57956896e-06  3.20154868e+00  4.57956896e-06  1.76593322e+00  4.57956896e-06  8.53712738e-02 
 4.63162865e-06  1.56037135e-06  4.63162865e-06  3.23785045e+00  4.63162865e-06  1.63996895e+00  4.63162865e-06  1.89496087e-01 
 4.66868687e-06  1.57228707e-06  4.66868687e-06  3.26355284e+00  4.66868687e-06  1.55105729e+00  4.66868687e-06  3.60124447e-01 
 4.69542930e-06  1.58294708e-06  4.69542930e-06  3.28127412e+00  4.69542930e-06  1.49764598e+00  4.69542930e-06  8.87646772e-01 
 4.71957430e-06  1.59362427e-06  4.71957430e-06  3.28576421e+00  4.71957430e-06  1.46211707e+00  4.71957430e-06  1.98190919e+00 
 4.72977160e-06  1.48134650e-06  4.72977160e-06  2.74743984e+00  4.72977160e-06  1.44798940e+00  4.72977160e-06  2.52724378e+00 
 4.73511557e-06  1.46792326e-06  4.73511557e-06  2.60469016e+00  4.73511557e-06  1.44039301e+00  4.73511557e-06  2.76685043e+00 
 4.74012992e-06  1.50906686e-06  4.74012992e-06  2.56225665e+00  4.74012992e-06  1.43045599e+00  4.74012992e-06  2.86946155e+00 
 4.74525244e-06  1.58087725e-06  4.74525244e-06  2.55708261e+00  4.74525244e-06  1.41797323e+00  4.74525244e-06  2.91844565e+00 
 4.75014999e-06  1.65760256e-06  4.75014999e-06  2.56140189e+00  4.75014999e-06  1.40544898e+00  4.75014999e-06  2.95291071e+00 
 4.75658117e-06  1.76043375e-06  4.75658117e-06  2.56579736e+00  4.75658117e-06  1.38896244e+00  4.75658117e-06  2.99411328e+00 
 4.76600113e-06  1.91941866e-06  4.76600113e-06  2.56813966e+00  4.76600113e-06  1.36447197e+00  4.76600113e-06  3.04696739e+00 
 4.78484103e-06  2.29416643e-06  4.78484103e-06  2.56998696e+00  4.78484103e-06  1.31410616e+00  4.78484103e-06  3.13219960e+00 
 4.80560752e-06  2.81757339e-06  4.80560752e-06  2.57235503e+00  4.80560752e-06  1.25716895e+00  4.80560752e-06  3.20491142e+00 
 4.83789504e-06  3.92358259e-06  4.83789504e-06  2.57712603e+00  4.83789504e-06  1.16634341e+00  4.83789504e-06  3.29234468e+00 
 4.87751409e-06  5.93881143e-06  4.87751409e-06  2.58351790e+00  4.87751409e-06  1.05197651e+00  4.87751409e-06  3.37181865e+00 
 4.93698170e-06  1.11197246e-05  4.93698170e-06  2.59335197e+00  4.93698170e-06  8.80567010e-01  4.93698170e-06  3.44978294e+00 
 5.01230595e-06  2.42425850e-05  5.01230595e-06  2.60597257e+00  5.01230595e-06  6.82635531e-01  5.01230595e-06  3.50906018e+00 
 5.08746821e-06  5.03105247e-05  5.08746821e-06  2.61868018e+00  5.08746821e-06  5.30457622e-01  5.08746821e-06  3.56110958e+00 
 5.16494187e-06  1.00741986e-04  5.16494187e-06  2.63171051e+00  5.16494187e-06  4.41044786e-01  5.16494187e-06  3.61536312e+00 
 5.27002872e-06  2.36000173e-04  5.27002872e-06  2.64929178e+00  5.27002872e-06  4.42550622e-01  5.27002872e-06  3.68896075e+00 
