 5.49540874e+04 -3.43692398e+01  5.49540874e+04 -1.29816301e-02  5.49540874e+04 -1.36392620e+02 
 5.75439937e+04 -3.39724539e+01  5.75439937e+04 -1.42255064e-02  5.75439937e+04 -1.36395511e+02 
 6.02559586e+04 -3.35759752e+01  6.02559586e+04 -1.55876767e-02  6.02559586e+04 -1.36399001e+02 
 6.30957344e+04 -3.31798328e+01  6.30957344e+04 -1.70792117e-02  6.30957344e+04 -1.36403118e+02 
 6.60693448e+04 -3.27840584e+01  6.60693448e+04 -1.87121822e-02  6.60693448e+04 -1.36407890e+02 
 6.91830971e+04 -3.23886868e+01  6.91830971e+04 -2.04997427e-02  6.91830971e+04 -1.36413352e+02 
 7.24435960e+04 -3.19937559e+01  7.24435960e+04 -2.24562194e-02  7.24435960e+04 -1.36419544e+02 
 7.58577575e+04 -3.15993069e+01  7.58577575e+04 -2.45972051e-02  7.58577575e+04 -1.36426509e+02 
 7.94328235e+04 -3.12053851e+01  7.94328235e+04 -2.69396586e-02  7.94328235e+04 -1.36434296e+02 
 8.31763771e+04 -3.08120395e+01  8.31763771e+04 -2.95020093e-02  8.31763771e+04 -1.36442959e+02 
 8.70963590e+04 -3.04193237e+01  8.70963590e+04 -3.23042683e-02  8.70963590e+04 -1.36452558e+02 
 9.12010839e+04 -3.00272962e+01  9.12010839e+04 -3.53681421e-02  9.12010839e+04 -1.36463155e+02 
 9.54992586e+04 -2.96360205e+01  9.54992586e+04 -3.87171525e-02  9.54992586e+04 -1.36474822e+02 
 1.00000000e+05 -2.92455656e+01  1.00000000e+05 -4.23767580e-02  1.00000000e+05 -1.36487633e+02 
 1.04712855e+05 -2.88560068e+01  1.04712855e+05 -4.63744787e-02  1.04712855e+05 -1.36501670e+02 
 1.09647820e+05 -2.84674255e+01  1.09647820e+05 -5.07400212e-02  1.09647820e+05 -1.36517017e+02 
 1.14815362e+05 -2.80799104e+01  1.14815362e+05 -5.55054022e-02  1.14815362e+05 -1.36533767e+02 
 1.20226443e+05 -2.76935573e+01  1.20226443e+05 -6.07050699e-02  1.20226443e+05 -1.36552016e+02 
 1.25892541e+05 -2.73084701e+01  1.25892541e+05 -6.63760183e-02  1.25892541e+05 -1.36571868e+02 
 1.31825674e+05 -2.69247613e+01  1.31825674e+05 -7.25578925e-02  1.31825674e+05 -1.36593428e+02 
 1.38038426e+05 -2.65425522e+01  1.38038426e+05 -7.92930808e-02  1.38038426e+05 -1.36616809e+02 
 1.44543977e+05 -2.61619737e+01  1.44543977e+05 -8.66267889e-02  1.44543977e+05 -1.36642126e+02 
 1.51356125e+05 -2.57831669e+01  1.51356125e+05 -9.46070906e-02  1.51356125e+05 -1.36669499e+02 
 1.58489319e+05 -2.54062834e+01  1.58489319e+05 -1.03284949e-01  1.58489319e+05 -1.36699050e+02 
 1.65958691e+05 -2.50314860e+01  1.65958691e+05 -1.12714200e-01  1.65958691e+05 -1.36730905e+02 
 1.73780083e+05 -2.46589489e+01  1.73780083e+05 -1.22951493e-01  1.73780083e+05 -1.36765189e+02 
 1.81970086e+05 -2.42888586e+01  1.81970086e+05 -1.34056176e-01  1.81970086e+05 -1.36802032e+02 
 1.90546072e+05 -2.39214137e+01  1.90546072e+05 -1.46090119e-01  1.90546072e+05 -1.36841559e+02 
 1.99526231e+05 -2.35568257e+01  1.99526231e+05 -1.59117463e-01  1.99526231e+05 -1.36883896e+02 
 2.08929613e+05 -2.31953188e+01  2.08929613e+05 -1.73204284e-01  2.08929613e+05 -1.36929167e+02 
 2.18776162e+05 -2.28371302e+01  2.18776162e+05 -1.88418163e-01  2.18776162e+05 -1.36977493e+02 
 2.29086765e+05 -2.24825098e+01  2.29086765e+05 -2.04827647e-01  2.29086765e+05 -1.37028988e+02 
 2.39883292e+05 -2.21317201e+01  2.39883292e+05 -2.22501601e-01  2.39883292e+05 -1.37083763e+02 
 2.51188643e+05 -2.17850357e+01  2.51188643e+05 -2.41508425e-01  2.51188643e+05 -1.37141922e+02 
 2.63026799e+05 -2.14427426e+01  2.63026799e+05 -2.61915148e-01  2.63026799e+05 -1.37203561e+02 
 2.75422870e+05 -2.11051375e+01  2.75422870e+05 -2.83786381e-01  2.75422870e+05 -1.37268767e+02 
 2.88403150e+05 -2.07725262e+01  2.88403150e+05 -3.07183138e-01  2.88403150e+05 -1.37337618e+02 
 3.01995172e+05 -2.04452223e+01  3.01995172e+05 -3.32161531e-01  3.01995172e+05 -1.37410184e+02 
 3.16227766e+05 -2.01235456e+01  3.16227766e+05 -3.58771337e-01  3.16227766e+05 -1.37486524e+02 
 3.31131121e+05 -1.98078196e+01  3.31131121e+05 -3.87054479e-01  3.31131121e+05 -1.37566685e+02 
 3.46736850e+05 -1.94983695e+01  3.46736850e+05 -4.17043422e-01  3.46736850e+05 -1.37650704e+02 
 3.63078055e+05 -1.91955191e+01  3.63078055e+05 -4.48759541e-01  3.63078055e+05 -1.37738607e+02 
 3.80189396e+05 -1.88995883e+01  3.80189396e+05 -4.82211485e-01  3.80189396e+05 -1.37830410e+02 
 3.98107171e+05 -1.86108892e+01  3.98107171e+05 -5.17393613e-01  3.98107171e+05 -1.37926117e+02 
 4.16869383e+05 -1.83297231e+01  4.16869383e+05 -5.54284529e-01  4.16869383e+05 -1.38025720e+02 
 4.36515832e+05 -1.80563769e+01  4.36515832e+05 -5.92845817e-01  4.36515832e+05 -1.38129202e+02 
 4.57088190e+05 -1.77911193e+01  4.57088190e+05 -6.33021005e-01  4.57088190e+05 -1.38236538e+02 
 4.78630092e+05 -1.75341972e+01  4.78630092e+05 -6.74734867e-01  4.78630092e+05 -1.38347691e+02 
 5.01187234e+05 -1.72858324e+01  5.01187234e+05 -7.17893080e-01  5.01187234e+05 -1.38462617e+02 
 5.24807460e+05 -1.70462180e+01  5.24807460e+05 -7.62382333e-01  5.24807460e+05 -1.38581266e+02 
 5.49540874e+05 -1.68155156e+01  5.49540874e+05 -8.08070895e-01  5.49540874e+05 -1.38703583e+02 
 5.75439937e+05 -1.65938530e+01  5.75439937e+05 -8.54809685e-01  5.75439937e+05 -1.38829511e+02 
 6.02559586e+05 -1.63813214e+01  6.02559586e+05 -9.02433842e-01  6.02559586e+05 -1.38958991e+02 
 6.30957344e+05 -1.61779747e+01  6.30957344e+05 -9.50764774e-01  6.30957344e+05 -1.39091969e+02 
 6.60693448e+05 -1.59838279e+01  6.60693448e+05 -9.99612641e-01  6.60693448e+05 -1.39228396e+02 
 6.91830971e+05 -1.57988573e+01  6.91830971e+05 -1.04877921e+00  6.91830971e+05 -1.39368232e+02 
 7.24435960e+05 -1.56230009e+01  7.24435960e+05 -1.09806099e+00  7.24435960e+05 -1.39511452e+02 
 7.58577575e+05 -1.54561590e+01  7.58577575e+05 -1.14725255e+00  7.58577575e+05 -1.39658046e+02 
 7.94328235e+05 -1.52981962e+01  7.94328235e+05 -1.19614992e+00  7.94328235e+05 -1.39808026e+02 
 8.31763771e+05 -1.51489437e+01  8.31763771e+05 -1.24455389e+00  8.31763771e+05 -1.39961426e+02 
 8.70963590e+05 -1.50082016e+01  8.70963590e+05 -1.29227322e+00  8.70963590e+05 -1.40118306e+02 
 9.12010839e+05 -1.48757423e+01  9.12010839e+05 -1.33912751e+00  9.12010839e+05 -1.40278754e+02 
 9.54992586e+05 -1.47513135e+01  9.54992586e+05 -1.38494976e+00  9.54992586e+05 -1.40442886e+02 
 1.00000000e+06 -1.46346421e+01  1.00000000e+06 -1.42958850e+00  1.00000000e+06 -1.40610848e+02 
 1.04712855e+06 -1.45254376e+01  1.04712855e+06 -1.47290939e+00  1.04712855e+06 -1.40782811e+02 
 1.09647820e+06 -1.44233958e+01  1.09647820e+06 -1.51479639e+00  1.09647820e+06 -1.40958972e+02 
 1.14815362e+06 -1.43282026e+01  1.14815362e+06 -1.55515240e+00  1.14815362e+06 -1.41139552e+02 
 1.20226443e+06 -1.42395369e+01  1.20226443e+06 -1.59389944e+00  1.20226443e+06 -1.41324788e+02 
 1.25892541e+06 -1.41570743e+01  1.25892541e+06 -1.63097833e+00  1.25892541e+06 -1.41514931e+02 
 1.31825674e+06 -1.40804900e+01  1.31825674e+06 -1.66634807e+00  1.31825674e+06 -1.41710242e+02 
 1.38038426e+06 -1.40094612e+01  1.38038426e+06 -1.69998485e+00  1.38038426e+06 -1.41910981e+02 
 1.44543977e+06 -1.39436696e+01  1.44543977e+06 -1.73188078e+00  1.44543977e+06 -1.42117410e+02 
 1.51356125e+06 -1.38828037e+01  1.51356125e+06 -1.76204247e+00  1.51356125e+06 -1.42329777e+02 
 1.58489319e+06 -1.38265602e+01  1.58489319e+06 -1.79048946e+00  1.58489319e+06 -1.42548318e+02 
 1.65958691e+06 -1.37746456e+01  1.65958691e+06 -1.81725258e+00  1.65958691e+06 -1.42773249e+02 
 1.73780083e+06 -1.37267773e+01  1.73780083e+06 -1.84237232e+00  1.73780083e+06 -1.43004762e+02 
 1.81970086e+06 -1.36826845e+01  1.81970086e+06 -1.86589721e+00  1.81970086e+06 -1.43243019e+02 
 1.90546072e+06 -1.36421089e+01  1.90546072e+06 -1.88788227e+00  1.90546072e+06 -1.43488155e+02 
 1.99526231e+06 -1.36048051e+01  1.99526231e+06 -1.90838758e+00  1.99526231e+06 -1.43740268e+02 
 2.08929613e+06 -1.35705406e+01  2.08929613e+06 -1.92747692e+00  2.08929613e+06 -1.43999423e+02 
 2.18776162e+06 -1.35390963e+01  2.18776162e+06 -1.94521658e+00  2.18776162e+06 -1.44265650e+02 
 2.29086765e+06 -1.35102659e+01  2.29086765e+06 -1.96167429e+00  2.29086765e+06 -1.44538946e+02 
 2.39883292e+06 -1.34838562e+01  2.39883292e+06 -1.97691829e+00  2.39883292e+06 -1.44819272e+02 
 2.51188643e+06 -1.34596865e+01  2.51188643e+06 -1.99101651e+00  2.51188643e+06 -1.45106561e+02 
 2.63026799e+06 -1.34375882e+01  2.63026799e+06 -2.00403592e+00  2.63026799e+06 -1.45400713e+02 
 2.75422870e+06 -1.34174047e+01  2.75422870e+06 -2.01604195e+00  2.75422870e+06 -1.45701605e+02 
 2.88403150e+06 -1.33989904e+01  2.88403150e+06 -2.02709805e+00  2.88403150e+06 -1.46009087e+02 
 3.01995172e+06 -1.33822109e+01  3.01995172e+06 -2.03726533e+00  3.01995172e+06 -1.46322993e+02 
 3.16227766e+06 -1.33669416e+01  3.16227766e+06 -2.04660233e+00  3.16227766e+06 -1.46643137e+02 
 3.31131121e+06 -1.33530682e+01  3.31131121e+06 -2.05516475e+00  3.31131121e+06 -1.46969318e+02 
 3.46736850e+06 -1.33404852e+01  3.46736850e+06 -2.06300540e+00  3.46736850e+06 -1.47301327e+02 
 3.63078055e+06 -1.33290960e+01  3.63078055e+06 -2.07017409e+00  3.63078055e+06 -1.47638943e+02 
 3.80189396e+06 -1.33188122e+01  3.80189396e+06 -2.07671762e+00  3.80189396e+06 -1.47981940e+02 
 3.98107171e+06 -1.33095532e+01  3.98107171e+06 -2.08267978e+00  3.98107171e+06 -1.48330087e+02 
 4.16869383e+06 -1.33012454e+01  4.16869383e+06 -2.08810139e+00  4.16869383e+06 -1.48683150e+02 
 4.36515832e+06 -1.32938222e+01  4.36515832e+06 -2.09302038e+00  4.36515832e+06 -1.49040890e+02 
 4.57088190e+06 -1.32872232e+01  4.57088190e+06 -2.09747189e+00  4.57088190e+06 -1.49403068e+02 
 4.78630092e+06 -1.32813940e+01  4.78630092e+06 -2.10148832e+00  4.78630092e+06 -1.49769436e+02 
 5.01187234e+06 -1.32762858e+01  5.01187234e+06 -2.10509951e+00  5.01187234e+06 -1.50139747e+02 
 5.24807460e+06 -1.32718548e+01  5.24807460e+06 -2.10833280e+00  5.24807460e+06 -1.50513741e+02 
 5.49540874e+06 -1.32680621e+01  5.49540874e+06 -2.11121318e+00  5.49540874e+06 -1.50891150e+02 
 5.75439937e+06 -1.32648732e+01  5.75439937e+06 -2.11376343e+00  5.75439937e+06 -1.51271690e+02 
 6.02559586e+06 -1.32622579e+01  6.02559586e+06 -2.11600421e+00  6.02559586e+06 -1.51655059e+02 
 6.30957344e+06 -1.32601897e+01  6.30957344e+06 -2.11795423e+00  6.30957344e+06 -1.52040925e+02 
 6.60693448e+06 -1.32586457e+01  6.60693448e+06 -2.11963032e+00  6.60693448e+06 -1.52428927e+02 
 6.91830971e+06 -1.32576065e+01  6.91830971e+06 -2.12104760e+00  6.91830971e+06 -1.52818662e+02 
 7.24435960e+06 -1.32570556e+01  7.24435960e+06 -2.12221958e+00  7.24435960e+06 -1.53209674e+02 
 7.58577575e+06 -1.32569794e+01  7.58577575e+06 -2.12315824e+00  7.58577575e+06 -1.53601450e+02 
 7.94328235e+06 -1.32573670e+01  7.94328235e+06 -2.12387418e+00  7.94328235e+06 -1.53993407e+02 
 8.31763771e+06 -1.32582100e+01  8.31763771e+06 -2.12437667e+00  8.31763771e+06 -1.54384878e+02 
 8.70963590e+06 -1.32595022e+01  8.70963590e+06 -2.12467378e+00  8.70963590e+06 -1.54775108e+02 
 9.12010839e+06 -1.32612398e+01  9.12010839e+06 -2.12477240e+00  9.12010839e+06 -1.55163238e+02 
 9.54992586e+06 -1.32634212e+01  9.54992586e+06 -2.12467835e+00  9.54992586e+06 -1.55548304e+02 
 1.00000000e+07 -1.32660467e+01  1.00000000e+07 -2.12439640e+00  1.00000000e+07 -1.55929230e+02 
