 1.00000000e+00  5.93796470e+01 
 1.04712855e+00  5.89841731e+01 
 1.09647820e+00  5.85883194e+01 
 1.14815362e+00  5.81921200e+01 
 1.20226443e+00  5.77956064e+01 
 1.25892541e+00  5.73988075e+01 
 1.31825674e+00  5.70017497e+01 
 1.38038426e+00  5.66044576e+01 
 1.44543977e+00  5.62069537e+01 
 1.51356125e+00  5.58092588e+01 
 1.58489319e+00  5.54113923e+01 
 1.65958691e+00  5.50133720e+01 
 1.73780083e+00  5.46152145e+01 
 1.81970086e+00  5.42169353e+01 
 1.90546072e+00  5.38185488e+01 
 1.99526231e+00  5.34200686e+01 
 2.08929613e+00  5.30215075e+01 
 2.18776162e+00  5.26228777e+01 
 2.29086765e+00  5.22241906e+01 
 2.39883292e+00  5.18254575e+01 
 2.51188643e+00  5.14266889e+01 
 2.63026799e+00  5.10278952e+01 
 2.75422870e+00  5.06290868e+01 
 2.88403150e+00  5.02302735e+01 
 3.01995172e+00  4.98314655e+01 
 3.16227766e+00  4.94326729e+01 
 3.31131121e+00  4.90339057e+01 
 3.46736850e+00  4.86351746e+01 
 3.63078055e+00  4.82364900e+01 
 3.80189396e+00  4.78378632e+01 
 3.98107171e+00  4.74393057e+01 
 4.16869383e+00  4.70408297e+01 
 4.36515832e+00  4.66424480e+01 
 4.57088190e+00  4.62441742e+01 
 4.78630092e+00  4.58460228e+01 
 5.01187234e+00  4.54480092e+01 
 5.24807460e+00  4.50501503e+01 
 5.49540874e+00  4.46524638e+01 
 5.75439937e+00  4.42549690e+01 
 6.02559586e+00  4.38576869e+01 
 6.30957344e+00  4.34606401e+01 
 6.60693448e+00  4.30638531e+01 
 6.91830971e+00  4.26673525e+01 
 7.24435960e+00  4.22711671e+01 
 7.58577575e+00  4.18753286e+01 
 7.94328235e+00  4.14798709e+01 
 8.31763771e+00  4.10848314e+01 
 8.70963590e+00  4.06902505e+01 
 9.12010839e+00  4.02961722e+01 
 9.54992586e+00  3.99026445e+01 
 1.00000000e+01  3.95097194e+01 
 1.04712855e+01  3.91174537e+01 
 1.09647820e+01  3.87259090e+01 
 1.14815362e+01  3.83351522e+01 
 1.20226443e+01  3.79452560e+01 
 1.25892541e+01  3.75562994e+01 
 1.31825674e+01  3.71683678e+01 
 1.38038426e+01  3.67815538e+01 
 1.44543977e+01  3.63959576e+01 
 1.51356125e+01  3.60116877e+01 
 1.58489319e+01  3.56288608e+01 
 1.65958691e+01  3.52476030e+01 
 1.73780083e+01  3.48680499e+01 
 1.81970086e+01  3.44903471e+01 
 1.90546072e+01  3.41146509e+01 
 1.99526231e+01  3.37411282e+01 
 2.08929613e+01  3.33699576e+01 
 2.18776162e+01  3.30013289e+01 
 2.29086765e+01  3.26354439e+01 
 2.39883292e+01  3.22725161e+01 
 2.51188643e+01  3.19127709e+01 
 2.63026799e+01  3.15564450e+01 
 2.75422870e+01  3.12037866e+01 
 2.88403150e+01  3.08550541e+01 
 3.01995172e+01  3.05105159e+01 
 3.16227766e+01  3.01704488e+01 
 3.31131121e+01  2.98351365e+01 
 3.46736850e+01  2.95048686e+01 
 3.63078055e+01  2.91799377e+01 
 3.80189396e+01  2.88606375e+01 
 3.98107171e+01  2.85472599e+01 
 4.16869383e+01  2.82400920e+01 
 4.36515832e+01  2.79394128e+01 
 4.57088190e+01  2.76454898e+01 
 4.78630092e+01  2.73585748e+01 
 5.01187234e+01  2.70789001e+01 
 5.24807460e+01  2.68066746e+01 
 5.49540874e+01  2.65420798e+01 
 5.75439937e+01  2.62852657e+01 
 6.02559586e+01  2.60363473e+01 
 6.30957344e+01  2.57954011e+01 
 6.60693448e+01  2.55624621e+01 
 6.91830971e+01  2.53375214e+01 
 7.24435960e+01  2.51205242e+01 
 7.58577575e+01  2.49113683e+01 
 7.94328235e+01  2.47099035e+01 
 8.31763771e+01  2.45159317e+01 
 8.70963590e+01  2.43292071e+01 
 9.12010839e+01  2.41494377e+01 
 9.54992586e+01  2.39762868e+01 
 1.00000000e+02  2.38093755e+01 
 1.04712855e+02  2.36482850e+01 
 1.09647820e+02  2.34925597e+01 
 1.14815362e+02  2.33417108e+01 
 1.20226443e+02  2.31952189e+01 
 1.25892541e+02  2.30525385e+01 
 1.31825674e+02  2.29131006e+01 
 1.38038426e+02  2.27763171e+01 
 1.44543977e+02  2.26415837e+01 
 1.51356125e+02  2.25082839e+01 
 1.58489319e+02  2.23757921e+01 
 1.65958691e+02  2.22434773e+01 
 1.73780083e+02  2.21107062e+01 
 1.81970086e+02  2.19768468e+01 
 1.90546072e+02  2.18412715e+01 
 1.99526231e+02  2.17033608e+01 
 2.08929613e+02  2.15625066e+01 
 2.18776162e+02  2.14181156e+01 
 2.29086765e+02  2.12696128e+01 
 2.39883292e+02  2.11164451e+01 
 2.51188643e+02  2.09580847e+01 
 2.63026799e+02  2.07940324e+01 
 2.75422870e+02  2.06238210e+01 
 2.88403150e+02  2.04470186e+01 
 3.01995172e+02  2.02632307e+01 
 3.16227766e+02  2.00721033e+01 
 3.31131121e+02  1.98733244e+01 
 3.46736850e+02  1.96666257e+01 
 3.63078055e+02  1.94517833e+01 
 3.80189396e+02  1.92286182e+01 
 3.98107171e+02  1.89969955e+01 
 4.16869383e+02  1.87568233e+01 
 4.36515832e+02  1.85080514e+01 
 4.57088190e+02  1.82506683e+01 
 4.78630092e+02  1.79846986e+01 
 5.01187234e+02  1.77101995e+01 
 5.24807460e+02  1.74272569e+01 
 5.49540874e+02  1.71359810e+01 
 5.75439937e+02  1.68365025e+01 
 6.02559586e+02  1.65289672e+01 
 6.30957344e+02  1.62135322e+01 
 6.60693448e+02  1.58903612e+01 
 6.91830971e+02  1.55596200e+01 
 7.24435960e+02  1.52214724e+01 
 7.58577575e+02  1.48760765e+01 
 7.94328235e+02  1.45235807e+01 
 8.31763771e+02  1.41641209e+01 
 8.70963590e+02  1.37978173e+01 
 9.12010839e+02  1.34247719e+01 
 9.54992586e+02  1.30450660e+01 
 1.00000000e+03  1.26587587e+01 
 1.04712855e+03  1.22658852e+01 
 1.09647820e+03  1.18664556e+01 
 1.14815362e+03  1.14604540e+01 
 1.20226443e+03  1.10478383e+01 
 1.25892541e+03  1.06285394e+01 
 1.31825674e+03  1.02024620e+01 
 1.38038426e+03  9.76948479e+00 
 1.44543977e+03  9.32946118e+00 
 1.51356125e+03  8.88222062e+00 
 1.58489319e+03  8.42756999e+00 
 1.65958691e+03  7.96529550e+00 
 1.73780083e+03  7.49516480e+00 
 1.81970086e+03  7.01692952e+00 
 1.90546072e+03  6.53032806e+00 
 1.99526231e+03  6.03508868e+00 
 2.08929613e+03  5.53093286e+00 
 2.18776162e+03  5.01757888e+00 
 2.29086765e+03  4.49474548e+00 
 2.39883292e+03  3.96215567e+00 
 2.51188643e+03  3.41954055e+00 
 2.63026799e+03  2.86664294e+00 
 2.75422870e+03  2.30322100e+00 
 2.88403150e+03  1.72905141e+00 
 3.01995172e+03  1.14393234e+00 
 3.16227766e+03  5.47685878e-01 
 3.31131121e+03 -5.98399544e-02 
 3.46736850e+03 -6.78769807e-01 
 3.63078055e+03 -1.30920013e+00 
 3.80189396e+03 -1.95119890e+00 
 3.98107171e+03 -2.60480590e+00 
 4.16869383e+03 -3.27003348e+00 
 4.36515832e+03 -3.94686780e+00 
 4.57088190e+03 -4.63527040e+00 
 4.78630092e+03 -5.33517999e+00 
 5.01187234e+03 -6.04651438e+00 
 5.24807460e+03 -6.76917250e+00 
 5.49540874e+03 -7.50303614e+00 
 5.75439937e+03 -8.24797168e+00 
 6.02559586e+03 -9.00383135e+00 
 6.30957344e+03 -9.77045418e+00 
 6.60693448e+03 -1.05476665e+01 
 6.91830971e+03 -1.13352817e+01 
 7.24435960e+03 -1.21331001e+01 
 7.58577575e+03 -1.29409076e+01 
 7.94328235e+03 -1.37584742e+01 
 8.31763771e+03 -1.45855522e+01 
 8.70963590e+03 -1.54218739e+01 
 9.12010839e+03 -1.62671492e+01 
 9.54992586e+03 -1.71210627e+01 
 1.00000000e+04 -1.79832717e+01 
 1.04712855e+04 -1.88534031e+01 
 1.09647820e+04 -1.97310517e+01 
 1.14815362e+04 -2.06157782e+01 
 1.20226443e+04 -2.15071081e+01 
 1.25892541e+04 -2.24045313e+01 
 1.31825674e+04 -2.33075016e+01 
 1.38038426e+04 -2.42154385e+01 
 1.44543977e+04 -2.51277283e+01 
