 5.00000000e-09  3.57187350e-09 
 5.14019886e-09  3.62586766e-09 
 5.42059659e-09  3.72681245e-09 
 5.98139205e-09  3.91490914e-09 
 6.77345692e-09  4.16127284e-09 
 8.02719431e-09  4.52614674e-09 
 1.05346691e-08  5.21593375e-09 
 1.55496186e-08  6.54241036e-09 
 2.55795177e-08  9.14686207e-09 
 4.56122919e-08  1.43808778e-08 
 5.94321874e-08  1.80399167e-08 
 7.41962652e-08  2.20078111e-08 
 8.34845649e-08  2.45305848e-08 
 9.41018208e-08  2.74329383e-08 
 1.06648915e-07  3.08846723e-08 
 1.20280815e-07  3.46615053e-08 
 1.39376308e-07  4.00028411e-08 
 1.59801065e-07  4.57871624e-08 
 1.89870978e-07  5.44430231e-08 
 2.33173176e-07  6.71893636e-08 
 3.19777573e-07  9.34904045e-08 
 4.04484658e-07  1.19910474e-07 
 4.64205655e-07  1.38227110e-07 
 5.00000000e-07  1.47937842e-07 
 5.07110676e-07  1.49653807e-07 
 5.21332028e-07  1.52811739e-07 
 5.33344185e-07  1.55424722e-07 
 5.45959069e-07  1.58632527e-07 
 5.60912231e-07  1.62997147e-07 
 5.75637192e-07  1.67491810e-07 
 5.95096614e-07  1.73443754e-07 
 6.21694760e-07  1.81565231e-07 
 6.49730583e-07  1.90118036e-07 
 6.81716052e-07  1.99862906e-07 
 7.00326497e-07  2.05525349e-07 
 7.20775340e-07  2.11740470e-07 
 7.31702626e-07  2.15058858e-07 
 7.38705799e-07  2.17184605e-07 
 7.42652052e-07  2.18382136e-07 
 7.46360978e-07  2.19507454e-07 
 7.50189782e-07  2.20668959e-07 
 7.53841335e-07  2.21776530e-07 
 7.60153674e-07  2.23690823e-07 
 7.72778352e-07  2.27518439e-07 
 7.94850629e-07  2.34209591e-07 
 8.25099283e-07  2.43387895e-07 
 8.69967876e-07  2.57078002e-07 
 9.40294115e-07  2.79182719e-07 
 1.00000000e-06  2.99527641e-07 
 1.00800836e-06  3.02412102e-07 
 1.02402509e-06  3.08329809e-07 
 1.05605855e-06  3.20547040e-07 
 1.08521404e-06  3.31390728e-07 
 1.11023097e-06  3.40299380e-07 
 1.13859519e-06  3.49984764e-07 
 1.16707906e-06  3.59368514e-07 
 1.19763629e-06  3.69167120e-07 
 1.23731220e-06  3.81591374e-07 
 1.27725055e-06  3.93834298e-07 
 1.32229705e-06  4.07336293e-07 
 1.41239004e-06  4.33136218e-07 
 1.52823361e-06  4.62846577e-07 
 1.58707464e-06  4.74335684e-07 
 1.64459091e-06  4.84628821e-07 
 1.71814169e-06  4.97672596e-07 
 1.79139205e-06  5.11385468e-07 
 1.93789278e-06  5.60168976e-07 
 2.04239056e-06  6.71040403e-07 
 2.13542777e-06  9.59122146e-07 
 2.22466444e-06  1.67263101e-06 
 2.32573645e-06  3.71810386e-06 
 2.41937177e-06  8.19732437e-06 
 2.51994074e-06  1.95713862e-05 
 2.61646137e-06  4.46178650e-05 
 2.71847916e-06  1.02487465e-04 
 2.82675798e-06  2.28686058e-04 
 2.95232186e-06  5.12137553e-04 
 3.10610018e-06  1.15413800e-03 
 3.31044816e-06  2.68866019e-03 
 3.59667332e-06  6.52477034e-03 
 4.01051509e-06  1.64619181e-02 
 4.61103953e-06  4.23446775e-02 
 4.63833235e-06  4.38623640e-02 
 4.69291799e-06  4.69775003e-02 
 4.73007987e-06  4.91690331e-02 
 4.75168852e-06  5.04735434e-02 
 4.76553329e-06  5.13260217e-02 
 4.77240161e-06  5.17260478e-02 
 4.77712461e-06  5.19887166e-02 
 4.78166664e-06  5.22414937e-02 
 4.78555760e-06  5.24612414e-02 
 4.78919019e-06  5.26635312e-02 
 4.79296604e-06  5.28687722e-02 
 4.79647642e-06  5.30590387e-02 
 4.80015961e-06  5.32602563e-02 
 4.80480774e-06  5.35111151e-02 
 4.81048654e-06  5.38126603e-02 
 4.81639005e-06  5.41246749e-02 
 4.82493951e-06  5.45717829e-02 
 4.83669216e-06  5.51764445e-02 
 4.85111496e-06  5.59053001e-02 
 4.87996058e-06  5.73244254e-02 
 4.93765181e-06  6.00394995e-02 
 5.02809771e-06  6.40586694e-02 
 5.11046654e-06  6.75379233e-02 
 5.19131971e-06  7.08378322e-02 
 5.25660133e-06  7.34422837e-02 
 5.31846010e-06  7.58745551e-02 
